X	Graphic Profile 1
0.000	-24.390
0.001	-24.366
0.002	-23.967
0.003	-23.254
0.004	-22.862
0.005	-22.650
0.006	-22.452
0.007	-22.557
0.008	-22.892
0.009	-23.310
0.010	-23.530
0.011	-23.593
0.012	-23.446
0.013	-23.255
0.014	-23.011
0.015	-22.775
0.016	-22.655
0.017	-22.547
0.018	-22.179
0.019	-21.506
0.020	-20.705
0.021	-20.061
0.022	-19.772
0.023	-19.876
0.024	-20.239
0.025	-20.357
0.026	-19.895
0.027	-18.837
0.028	-15.897
0.029	-10.271
0.030	-12.236

