M,Z
943.949,-14.619
944.949,-14.612
945.949,-14.598
946.949,-14.584
947.949,-14.57
948.949,-14.557
949.949,-14.543
950.949,-14.53
951.949,-14.517
952.949,-14.503
953.949,-14.49
954.949,-14.477
955.949,-14.465
956.949,-14.452
957.949,-14.439
958.949,-14.427
959.948,-14.414
960.948,-14.402
961.948,-14.39
962.948,-14.378
963.948,-14.366
964.948,-14.354
965.948,-14.342
966.948,-14.33
967.948,-14.319
968.948,-14.307
969.948,-14.296
970.948,-14.285
971.948,-14.274
972.948,-14.263
973.948,-14.252
974.948,-14.241
975.948,-14.23
976.948,-14.22
977.947,-14.209
978.947,-14.199
979.947,-14.189
980.947,-14.178
981.947,-14.168
982.947,-14.158
983.947,-14.148
984.947,-14.139
985.947,-14.129
986.947,-14.12
987.947,-14.11
988.947,-14.101
989.947,-14.092
990.947,-14.083
991.947,-14.074
992.947,-14.065
993.947,-14.056
994.947,-14.047
995.947,-14.039
996.946,-14.03
997.946,-14.022
998.946,-14.013
999.946,-14.005
1000.946,-13.997
1001.946,-13.989
1002.946,-13.982
1003.946,-13.974
1004.946,-13.966
1005.946,-13.956
1006.946,-13.946
1007.946,-13.936
1008.946,-13.926
1009.946,-13.916
1010.946,-13.906
1011.946,-13.896
1012.946,-13.887
1013.946,-13.877
1014.946,-13.867
1015.945,-13.857
1016.945,-13.847
1017.945,-13.837
1018.945,-13.827
1019.945,-13.817
1020.945,-13.807
1021.945,-13.797
1022.945,-13.787
1023.945,-13.778
1024.945,-13.768
1025.945,-13.758
1026.945,-13.748
1027.945,-13.738
1028.945,-13.728
1029.945,-13.718
1030.945,-13.709
1031.945,-13.699
1032.945,-13.689
1033.944,-13.679
1034.944,-13.669
1035.944,-13.66
1036.944,-13.65
1037.944,-13.64
1038.944,-13.63
1039.944,-13.62
1040.944,-13.61
1041.944,-13.601
1042.944,-13.591
1043.944,-13.581
1044.944,-13.572
1045.944,-13.562
1046.944,-13.552
1047.944,-13.542
1048.944,-13.533
1049.944,-13.523
1050.944,-13.513
1051.944,-13.503
1052.943,-13.494
1053.943,-13.484
1054.943,-13.474
1055.943,-13.465
1056.943,-13.455
1057.943,-13.445
1058.943,-13.436
1059.943,-13.426
1060.943,-13.416
1061.943,-13.407
1062.943,-13.397
1063.943,-13.388
1064.943,-13.378
1065.943,-13.369
1066.943,-13.359
1067.943,-13.35
1068.943,-13.34
1069.943,-13.331
1070.943,-13.321
1071.942,-13.312
1072.942,-13.303
1073.942,-13.293
1074.942,-13.284
1075.942,-13.275
1076.942,-13.265
1077.942,-13.256
1078.942,-13.247
1079.942,-13.238
1080.942,-13.229
1081.942,-13.22
1082.942,-13.21
1083.942,-13.201
1084.942,-13.192
1085.942,-13.183
1086.942,-13.174
1087.942,-13.165
1088.942,-13.156
1089.941,-13.147
1090.941,-13.138
1091.941,-13.129
1092.941,-13.12
1093.941,-13.112
1094.941,-13.103
1095.941,-13.094
1096.941,-13.085
1097.941,-13.076
1098.941,-13.068
1099.941,-13.059
1100.941,-13.05
1101.941,-13.041
1102.941,-13.033
1103.941,-13.024
1104.941,-13.015
1105.941,-13.007
1106.941,-12.998
1107.941,-12.99
1108.94,-12.981
1109.94,-12.973
1110.94,-12.964
1111.94,-12.956
1112.94,-12.947
1113.94,-12.939
1114.94,-12.93
1115.94,-12.922
1116.94,-12.914
1117.94,-12.905
1118.94,-12.897
1119.94,-12.889
1120.94,-12.88
1121.94,-12.872
1122.94,-12.864
1123.94,-12.856
1124.94,-12.848
1125.94,-12.839
1126.939,-12.831
1127.939,-12.823
1128.939,-12.815
1129.939,-12.807
1130.939,-12.799
1131.939,-12.791
1132.939,-12.783
1133.939,-12.775
1134.939,-12.767
1135.939,-12.759
1136.939,-12.751
1137.939,-12.743
1138.939,-12.735
1139.939,-12.728
1140.939,-12.72
1141.939,-12.712
1142.939,-12.704
1143.939,-12.696
1144.939,-12.689
1145.938,-12.681
1146.938,-12.673
1147.938,-12.666
1148.938,-12.658
1149.938,-12.65
1150.938,-12.643
1151.938,-12.635
1152.938,-12.628
1153.938,-12.62
1154.938,-12.613
1155.938,-12.605
1156.938,-12.598
1157.938,-12.59
1158.938,-12.583
1159.938,-12.575
1160.938,-12.568
1161.938,-12.561
1162.938,-12.553
1163.938,-12.546
1164.937,-12.536
1165.937,-12.526
1166.937,-12.515
1167.937,-12.505
1168.937,-12.493
1169.937,-12.475
1170.937,-12.457
1171.937,-12.438
1172.937,-12.42
1173.937,-12.402
1174.937,-12.384
1175.937,-12.367
1176.937,-12.349
1177.937,-12.331
1178.937,-12.313
1179.937,-12.295
1180.937,-12.278
1181.937,-12.26
1182.936,-12.243
1183.936,-12.225
1184.936,-12.208
1185.936,-12.191
1186.936,-12.173
1187.936,-12.156
1188.936,-12.139
1189.936,-12.122
1190.936,-12.105
1191.936,-12.088
1192.936,-12.071
1193.936,-12.054
1194.936,-12.037
1195.936,-12.02
1196.936,-12.003
1197.936,-11.987
1198.936,-11.97
1199.936,-11.954
1200.936,-11.937
1201.935,-11.921
1202.935,-11.904
1203.935,-11.888
1204.935,-11.872
1205.935,-11.855
1206.935,-11.839
1207.935,-11.823
1208.935,-11.807
1209.935,-11.791
1210.935,-11.775
1211.935,-11.759
1212.935,-11.743
1213.935,-11.728
1214.935,-11.712
1215.935,-11.696
1216.935,-11.681
1217.935,-11.665
