X	Graphic Profile 1
390.829	100.553
391.829	100.553
392.829	100.555
393.828	100.536
394.828	100.513
395.827	100.456
396.827	100.405
397.826	100.367
398.826	100.342
399.825	100.330
400.825	100.329
401.825	100.287
402.824	100.234
403.824	100.169
404.823	100.110
405.823	100.058
406.822	100.011
407.822	99.962
408.822	99.916
409.821	99.872
410.821	99.831
411.820	99.792
412.820	99.787
413.819	99.810
414.819	99.821
415.818	99.821
416.818	99.808
417.818	99.783
418.817	99.762
419.817	99.754
420.816	99.750
421.816	99.749
422.815	99.762
423.815	99.779
424.815	99.784
425.814	99.781
426.814	99.773
427.813	99.761
428.813	99.745
429.812	99.725
430.812	99.716
431.812	99.711
432.811	99.706
433.811	99.699
434.810	99.689
435.810	99.678
436.809	99.680
437.809	99.681
438.808	99.678
439.808	99.673
440.808	99.666
441.807	99.654
442.807	99.635
443.806	99.629
444.806	99.635
445.805	99.654
446.805	99.685
447.805	99.711
448.804	99.707
449.804	99.691
450.803	99.662
451.803	99.625
452.802	99.598
453.802	99.608
454.801	99.629
455.801	99.639
456.801	99.639
457.800	99.628
458.800	99.607
459.799	99.597
460.799	99.591
461.798	99.602
462.798	99.612
463.798	99.618
464.797	99.618
465.797	99.620
466.796	99.629
467.796	99.645
468.795	99.668
469.795	99.697
470.794	99.729
471.794	99.713
472.794	99.697
473.793	99.682
474.793	99.667
475.792	99.653
476.792	99.632
477.791	99.598
478.791	99.573
479.791	99.556
480.790	99.540
481.790	99.519
482.789	99.504
483.789	99.492
484.788	99.482
485.788	99.474
486.788	99.469
487.787	99.466
488.787	99.470
489.786	99.477
490.786	99.475
491.785	99.468
492.785	99.461
493.784	99.454
494.784	99.433
495.784	99.408
496.783	99.382
497.783	99.356
498.782	99.329
499.782	99.302
500.781	99.311
501.781	99.320
502.781	99.327
503.780	99.331
504.780	99.332
505.779	99.330
506.779	99.334
507.778	99.336
508.778	99.337
509.777	99.337
510.777	99.337
511.777	99.339
512.776	99.342
513.776	99.349
514.775	99.359
515.775	99.371
516.774	99.386
517.774	99.399
518.774	99.406
519.773	99.409
520.773	99.407
521.772	99.406
522.772	99.406
523.771	99.382
524.771	99.350
525.771	99.328
526.770	99.317
527.770	99.315
528.769	99.324
529.769	99.301
530.768	99.264
531.768	99.231
532.767	99.200
533.767	99.171
534.767	99.145
535.766	99.131
536.766	99.114
537.765	99.092
538.765	99.065
539.764	99.051
540.764	99.042
541.764	99.054
542.763	99.060
543.763	99.062
544.762	99.059
545.762	99.052
546.761	99.046
547.761	99.053
548.760	99.061
549.760	99.079
550.760	99.098
551.759	99.117
552.759	99.147
553.758	99.187
554.758	99.224
555.757	99.258
556.757	99.290
557.757	99.319
558.756	99.315
559.756	99.298
560.755	99.285
561.755	99.278
562.754	99.275
563.754	99.277
564.753	99.311
565.753	99.348
566.753	99.382
567.752	99.412
568.752	99.427
569.751	99.441
570.751	99.443
571.750	99.449
572.750	99.459
573.750	99.475
574.749	99.495
575.749	99.516
576.748	99.504
577.748	99.484
578.747	99.447
579.747	99.414
580.747	99.386
581.746	99.377
582.746	99.402
583.745	99.428
584.745	99.457
585.744	99.488
586.744	99.521
587.743	99.534
588.743	99.519
589.743	99.507
590.742	99.499
591.742	99.494
592.741	99.492
593.741	99.491
594.740	99.492
595.740	99.496
596.740	99.503
597.739	99.506
598.739	99.502
599.738	99.500
600.738	99.494
601.737	99.483
602.737	99.469
603.736	99.449
604.736	99.425
605.736	99.396
606.735	99.374
607.735	99.388
608.734	99.427
609.734	99.483
610.733	99.555
611.733	99.605
612.733	99.631
613.732	99.632
614.732	99.609
615.731	99.562
616.731	99.520
617.730	99.551
618.730	99.576
619.729	99.593
620.729	99.604
621.729	99.607
622.728	99.613
623.728	99.638
624.727	99.679
625.727	99.733
626.726	99.791
627.726	99.821
628.726	99.795
629.725	99.755
630.725	99.726
631.724	99.708
632.724	99.701
633.723	99.704
634.723	99.707
635.723	99.708
636.722	99.704
637.722	99.701
638.721	99.701
639.721	99.704
640.720	99.693
641.720	99.677
642.719	99.658
643.719	99.635
644.719	99.608
645.718	99.583
646.718	99.609
647.717	99.631
648.717	99.642
649.716	99.642
650.716	99.632
651.716	99.623
652.715	99.627
653.715	99.624
654.714	99.613
655.714	99.597
656.713	99.618
657.713	99.643
658.712	99.665
659.712	99.680
660.712	99.688
661.711	99.690
662.711	99.684
663.710	99.692
664.710	99.703
665.709	99.715
666.709	99.743
667.709	99.771
668.708	99.801
669.708	99.809
670.707	99.810
671.707	99.805
672.706	99.797
673.706	99.784
674.705	99.766
675.705	99.759
676.705	99.755
677.704	99.753
678.704	99.752
679.703	99.753
680.703	99.761
681.702	99.792
682.702	99.813
683.702	99.826
684.701	99.830
685.701	99.824
686.700	99.816
687.700	99.821
688.699	99.833
689.699	99.850
690.699	99.872
691.698	99.900
692.698	99.924
693.697	99.935
694.697	99.939
695.696	99.948
696.696	99.960
697.695	99.976
698.695	100.025
699.695	100.078
700.694	100.121
701.694	100.156
702.693	100.181
703.693	100.198
704.692	100.184
705.692	100.178
706.692	100.176
707.691	100.179
708.691	100.187
709.690	100.200
710.690	100.230
711.689	100.264
712.689	100.302
713.688	100.343
714.688	100.370
715.688	100.379
716.687	100.386
717.687	100.410
718.686	100.451
719.686	100.510
720.685	100.586
721.685	100.644
722.685	100.642
723.684	100.625
724.684	100.581
725.683	100.551
726.683	100.540
727.682	100.547
728.682	100.552
729.681	100.548
730.681	100.537
731.681	100.518
732.680	100.491
733.680	100.528
734.679	100.602
735.679	100.666
736.678	100.721
737.678	100.765
738.678	100.800
739.677	100.823
740.677	100.852
741.676	100.887
742.676	100.928
743.675	100.968
744.675	100.993
745.675	100.969
746.674	100.950
747.674	100.934
748.673	100.922
749.673	100.914
750.672	100.912
751.672	100.922
752.671	100.936
753.671	100.941
754.671	100.942
755.670	100.943
756.670	100.932
757.669	100.905
758.669	100.881
759.668	100.858
760.668	100.838
761.668	100.820
762.667	100.827
763.667	100.881
764.666	100.928
765.666	100.967
766.665	100.997
767.665	101.019
768.664	101.027
769.664	101.033

