M,Z
1500.956,-11.971
1501.956,-11.969
1502.956,-11.967
1503.956,-11.965
1504.956,-11.963
1505.956,-11.961
1506.955,-11.959
1507.955,-11.958
1508.955,-11.956
1509.955,-11.954
1510.955,-11.952
1511.955,-11.951
1512.955,-11.949
1513.955,-11.947
1514.955,-11.946
1515.955,-11.944
1516.955,-11.943
1517.955,-11.941
1518.955,-11.939
1519.955,-11.938
1520.955,-11.936
1521.955,-11.935
1522.955,-11.933
1523.955,-11.932
1524.955,-11.931
1525.955,-11.929
1526.955,-11.928
1527.955,-11.927
1528.955,-11.925
1529.955,-11.924
1530.955,-11.923
1531.955,-11.921
1532.955,-11.92
1533.955,-11.919
1534.955,-11.918
1535.955,-11.917
1536.955,-11.915
1537.955,-11.914
1538.955,-11.913
1539.955,-11.912
1540.954,-11.911
1541.954,-11.91
1542.954,-11.909
1543.954,-11.908
1544.954,-11.907
1545.954,-11.906
1546.954,-11.905
1547.954,-11.904
1548.954,-11.903
1549.954,-11.903
1550.954,-11.902
1551.954,-11.901
1552.954,-11.9
1553.954,-11.899
1554.954,-11.899
1555.954,-11.898
1556.954,-11.897
1557.954,-11.897
1558.954,-11.896
1559.954,-11.895
1560.954,-11.895
1561.954,-11.894
1562.954,-11.893
1563.954,-11.893
1564.954,-11.892
1565.954,-11.893
1566.954,-11.898
1567.954,-11.903
1568.954,-11.908
1569.954,-11.912
1570.954,-11.917
1571.954,-11.922
1572.954,-11.926
1573.953,-11.93
1574.953,-11.935
1575.953,-11.939
1576.953,-11.943
1577.953,-11.947
1578.953,-11.951
1579.953,-11.955
1580.953,-11.959
1581.953,-11.963
1582.953,-11.967
1583.953,-11.971
1584.953,-11.975
1585.953,-11.978
1586.953,-11.982
1587.953,-11.985
1588.953,-11.989
1589.953,-11.992
1590.953,-11.995
1591.953,-11.999
1592.953,-12.002
1593.953,-12.005
1594.953,-12.008
1595.953,-12.011
1596.953,-12.014
1597.953,-12.017
1598.953,-12.019
1599.953,-12.022
1600.953,-12.025
1601.953,-12.027
1602.953,-12.03
1603.953,-12.032
1604.953,-12.035
1605.953,-12.037
1606.953,-12.039
1607.952,-12.042
1608.952,-12.044
1609.952,-12.046
1610.952,-12.048
1611.952,-12.05
1612.952,-12.052
1613.952,-12.054
1614.952,-12.055
1615.952,-12.057
1616.952,-12.059
1617.952,-12.06
1618.952,-12.062
1619.952,-12.063
1620.952,-12.065
1621.952,-12.066
1622.952,-12.067
1623.952,-12.068
1624.952,-12.069
1625.952,-12.071
1626.952,-12.072
1627.952,-12.072
1628.952,-12.073
1629.952,-12.074
1630.952,-12.075
1631.952,-12.076
1632.952,-12.076
1633.952,-12.077
1634.952,-12.077
1635.952,-12.078
1636.952,-12.078
1637.952,-12.078
1638.952,-12.078
1639.952,-12.078
1640.952,-12.079
1641.951,-12.079
1642.951,-12.083
1643.951,-12.086
1644.951,-12.09
1645.951,-12.093
1646.951,-12.096
1647.951,-12.1
1648.951,-12.103
1649.951,-12.106
1650.951,-12.109
1651.951,-12.113
1652.951,-12.116
1653.951,-12.119
1654.951,-12.122
1655.951,-12.125
1656.951,-12.128
1657.951,-12.131
1658.951,-12.134
1659.951,-12.137
1660.951,-12.14
1661.951,-12.142
1662.951,-12.145
1663.951,-12.148
1664.951,-12.151
1665.951,-12.154
1666.951,-12.156
1667.951,-12.159
1668.951,-12.162
1669.951,-12.164
1670.951,-12.167
1671.951,-12.169
1672.951,-12.172
1673.951,-12.174
1674.951,-12.177
1675.95,-12.179
1676.95,-12.182
1677.95,-12.184
1678.95,-12.186
1679.95,-12.188
1680.95,-12.191
1681.95,-12.193
1682.95,-12.195
1683.95,-12.197
1684.95,-12.195
1685.95,-12.19
1686.95,-12.185
1687.95,-12.18
1688.95,-12.174
1689.95,-12.169
1690.95,-12.164
1691.95,-12.159
1692.95,-12.153
1693.95,-12.148
1694.95,-12.143
1695.95,-12.138
1696.95,-12.133
1697.95,-12.127
1698.95,-12.122
1699.95,-12.117
1700.95,-12.112
1701.95,-12.107
1702.95,-12.101
1703.95,-12.096
1704.95,-12.091
1705.95,-12.086
1706.95,-12.081
1707.95,-12.075
1708.95,-12.07
1709.949,-12.065
1710.949,-12.06
1711.949,-12.055
1712.949,-12.049
1713.949,-12.044
1714.949,-12.039
1715.949,-12.034
1716.949,-12.029
1717.949,-12.023
1718.949,-12.018
1719.949,-12.013
1720.949,-12.008
1721.949,-12.003
1722.949,-11.997
1723.949,-11.992
1724.949,-11.987
1725.949,-11.982
1726.949,-11.977
1727.949,-11.971
1728.949,-11.966
1729.949,-11.961
1730.949,-11.956
1731.949,-11.951
1732.949,-11.945
1733.949,-11.94
1734.949,-11.935
1735.949,-11.93
1736.949,-11.925
1737.949,-11.919
1738.949,-11.914
1739.949,-11.909
1740.949,-11.904
1741.949,-11.899
1742.949,-11.893
1743.948,-11.888
1744.948,-11.883
1745.948,-11.878
1746.948,-11.873
1747.948,-11.867
1748.948,-11.862
1749.948,-11.857
1750.948,-11.852
1751.948,-11.847
1752.948,-11.841
1753.948,-11.836
1754.948,-11.831
1755.948,-11.826
1756.948,-11.821
1757.948,-11.815
1758.948,-11.81
1759.948,-11.805
1760.948,-11.8
1761.948,-11.795
1762.948,-11.789
1763.948,-11.784
1764.948,-11.779
1765.948,-11.774
1766.948,-11.769
1767.948,-11.763
1768.948,-11.758
1769.948,-11.753
1770.948,-11.748
1771.948,-11.742
1772.948,-11.737
1773.948,-11.732
1774.948,-11.727
1775.948,-11.722
1776.947,-11.716
1777.947,-11.711
1778.947,-11.706
1779.947,-11.701
1780.947,-11.696
1781.947,-11.69
1782.947,-11.685
1783.947,-11.68
1784.947,-11.675
1785.947,-11.67
1786.947,-11.673
1787.947,-11.676
1788.947,-11.679
1789.947,-11.681
1790.947,-11.684
1791.947,-11.687
1792.947,-11.69
1793.947,-11.692
1794.947,-11.695
1795.947,-11.698
1796.947,-11.701
1797.947,-11.704
1798.947,-11.706
1799.947,-11.709
1800.947,-11.712
1801.947,-11.715
1802.947,-11.717
1803.947,-11.727
1804.947,-11.738
1805.947,-11.748
1806.947,-11.758
1807.947,-11.769
1808.947,-11.779
1809.947,-11.789
1810.946,-11.799
1811.946,-11.809
1812.946,-11.819
1813.946,-11.829
1814.946,-11.839
1815.946,-11.849
1816.946,-11.858
1817.946,-11.868
1818.946,-11.877
1819.946,-11.887
1820.946,-11.896
1821.946,-11.905
1822.946,-11.915
1823.946,-11.924
1824.946,-11.933
1825.946,-11.942
1826.946,-11.951
1827.946,-11.96
1828.946,-11.969
1829.946,-11.977
1830.946,-11.986
1831.946,-11.995
1832.946,-12.003
1833.946,-12.012
1834.946,-12.02
1835.946,-12.028
1836.946,-12.037
1837.946,-12.045
1838.946,-12.053
1839.946,-12.061
1840.946,-12.069
1841.946,-12.077
1842.946,-12.085
1843.946,-12.092
1844.945,-12.1
1845.945,-12.108
1846.945,-12.115
1847.945,-12.123
1848.945,-12.13
1849.945,-12.138
1850.945,-12.145
1851.945,-12.152
1852.945,-12.159
1853.945,-12.166
1854.945,-12.173
1855.945,-12.18
1856.945,-12.187
1857.945,-12.194
1858.945,-12.2
1859.945,-12.207
1860.945,-12.214
1861.945,-12.22
1862.945,-12.227
1863.945,-12.233
1864.945,-12.239
1865.945,-12.246
1866.945,-12.252
1867.945,-12.258
1868.945,-12.264
1869.945,-12.27
1870.945,-12.276
1871.945,-12.281
1872.945,-12.287
1873.945,-12.293
1874.945,-12.298
1875.945,-12.304
1876.945,-12.309
1877.945,-12.315
1878.944,-12.32
1879.944,-12.325
1880.944,-12.33
1881.944,-12.336
1882.944,-12.341
1883.944,-12.346
1884.944,-12.35
1885.944,-12.355
1886.944,-12.36
1887.944,-12.365
1888.944,-12.369
1889.944,-12.374
1890.944,-12.378
1891.944,-12.383
1892.944,-12.387
1893.944,-12.391
1894.944,-12.395
1895.944,-12.4
1896.944,-12.404
1897.944,-12.408
1898.944,-12.411
1899.944,-12.415
1900.944,-12.419
1901.944,-12.423
1902.944,-12.426
1903.944,-12.43
1904.944,-12.433
1905.944,-12.437
1906.944,-12.44
1907.944,-12.443
1908.944,-12.447
1909.944,-12.45
1910.944,-12.453
1911.944,-12.456
1912.943,-12.459
1913.943,-12.462
1914.943,-12.464
1915.943,-12.467
1916.943,-12.47
1917.943,-12.472
1918.943,-12.475
1919.943,-12.477
1920.943,-12.48
1921.943,-12.483
1922.943,-12.493
1923.943,-12.502
1924.943,-12.511
1925.943,-12.521
1926.943,-12.53
1927.943,-12.54
1928.943,-12.55
1929.943,-12.56
1930.943,-12.575
1931.943,-12.591
1932.943,-12.607
1933.943,-12.623
1934.943,-12.639
1935.943,-12.655
1936.943,-12.671
1937.943,-12.687
1938.943,-12.703
1939.943,-12.719
1940.943,-12.735
1941.943,-12.751
1942.943,-12.767
1943.943,-12.783
1944.943,-12.799
1945.943,-12.815
1946.942,-12.831
1947.942,-12.847
1948.942,-12.863
1949.942,-12.879
1950.942,-12.895
1951.942,-12.911
1952.942,-12.927
1953.942,-12.943
1954.942,-12.96
1955.942,-12.976
1956.942,-12.992
1957.942,-13.008
1958.942,-13.024
1959.942,-13.04
1960.942,-13.057
1961.942,-13.073
1962.942,-13.089
1963.942,-13.105
1964.942,-13.122
1965.942,-13.138
1966.942,-13.154
1967.942,-13.17
1968.942,-13.187
1969.942,-13.203
1970.942,-13.219
1971.942,-13.236
1972.942,-13.252
1973.942,-13.268
1974.942,-13.285
1975.942,-13.301
1976.942,-13.318
1977.942,-13.334
1978.942,-13.35
1979.942,-13.367
1980.941,-13.383
1981.941,-13.4
1982.941,-13.416
1983.941,-13.433
1984.941,-13.449
1985.941,-13.466
1986.941,-13.482
1987.941,-13.499
1988.941,-13.515
1989.941,-13.532
1990.941,-13.548
1991.941,-13.565
1992.941,-13.581
1993.941,-13.598
1994.941,-13.615
1995.941,-13.631
1996.941,-13.648
1997.941,-13.665
1998.941,-13.681
1999.941,-13.698
2000.941,-13.715
2001.941,-13.731
2002.941,-13.748
2003.941,-13.765
2004.941,-13.782
2005.941,-13.798
2006.941,-13.815
2007.941,-13.832
2008.941,-13.849
2009.941,-13.865
2010.941,-13.882
2011.941,-13.899
2012.941,-13.916
2013.94,-13.933
2014.94,-13.949
2015.94,-13.966
2016.94,-13.983
2017.94,-14
2018.94,-14.017
2019.94,-14.034
2020.94,-14.051
2021.94,-14.068
2022.94,-14.085
2023.94,-14.102
2024.94,-14.119
2025.94,-14.135
2026.94,-14.152
2027.94,-14.169
2028.94,-14.186
2029.94,-14.203
2030.94,-14.221
2031.94,-14.238
2032.94,-14.255
2033.94,-14.272
2034.94,-14.289
2035.94,-14.306
2036.94,-14.323
2037.94,-14.34
2038.94,-14.357
2039.94,-14.374
2040.94,-14.388
2041.94,-14.399
2042.94,-14.41
2043.94,-14.42
2044.94,-14.431
2045.94,-14.441
2046.94,-14.451
2047.939,-14.461
2048.939,-14.471
2049.939,-14.481
2050.939,-14.491
2051.939,-14.5
2052.939,-14.51
2053.939,-14.519
2054.939,-14.528
2055.939,-14.538
2056.939,-14.547
2057.939,-14.556
2058.939,-14.564
2059.939,-14.573
2060.939,-14.581
2061.939,-14.59
2062.939,-14.598
2063.939,-14.606
2064.939,-14.615
2065.939,-14.623
2066.939,-14.63
2067.939,-14.638
2068.939,-14.646
2069.939,-14.653
2070.939,-14.661
2071.939,-14.668
2072.939,-14.675
2073.939,-14.682
2074.939,-14.683
2075.939,-14.682
2076.939,-14.68
2077.939,-14.679
2078.939,-14.678
2079.939,-14.677
2080.939,-14.676
2081.938,-14.675
2082.938,-14.674
2083.938,-14.674
2084.938,-14.673
2085.938,-14.672
2086.938,-14.672
2087.938,-14.671
2088.938,-14.67
2089.938,-14.67
2090.938,-14.67
2091.938,-14.669
2092.938,-14.669
2093.938,-14.669
2094.938,-14.668
2095.938,-14.668
2096.938,-14.668
2097.938,-14.668
2098.938,-14.668
2099.938,-14.668
2100.938,-14.668
2101.938,-14.668
2102.938,-14.668
2103.938,-14.669
2104.938,-14.669
2105.938,-14.669
2106.938,-14.67
2107.938,-14.67
2108.938,-14.671
2109.938,-14.671
2110.938,-14.672
2111.938,-14.673
2112.938,-14.673
2113.938,-14.674
2114.938,-14.675
2115.937,-14.676
2116.937,-14.677
2117.937,-14.678
2118.937,-14.679
2119.937,-14.68
2120.937,-14.681
2121.937,-14.682
2122.937,-14.683
2123.937,-14.685
2124.937,-14.686
2125.937,-14.687
2126.937,-14.689
2127.937,-14.69
2128.937,-14.692
2129.937,-14.694
2130.937,-14.695
2131.937,-14.697
2132.937,-14.699
2133.937,-14.701
2134.937,-14.702
2135.937,-14.704
2136.937,-14.706
2137.937,-14.708
2138.937,-14.71
2139.937,-14.713
2140.937,-14.715
2141.937,-14.717
2142.937,-14.719
2143.937,-14.722
2144.937,-14.724
2145.937,-14.727
2146.937,-14.729
2147.937,-14.732
2148.937,-14.734
2149.936,-14.737
2150.936,-14.74
2151.936,-14.742
2152.936,-14.745
2153.936,-14.748
2154.936,-14.751
2155.936,-14.754
2156.936,-14.757
2157.936,-14.76
2158.936,-14.763
2159.936,-14.76
2160.936,-14.756
2161.936,-14.751
2162.936,-14.747
2163.936,-14.742
2164.936,-14.738
2165.936,-14.733
2166.936,-14.729
2167.936,-14.725
2168.936,-14.721
2169.936,-14.716
2170.936,-14.712
2171.936,-14.708
2172.936,-14.704
2173.936,-14.7
2174.936,-14.695
2175.936,-14.691
2176.936,-14.687
2177.936,-14.683
2178.936,-14.679
2179.936,-14.675
2180.936,-14.671
2181.936,-14.667
2182.936,-14.664
2183.935,-14.66
2184.935,-14.656
2185.935,-14.652
2186.935,-14.648
2187.935,-14.645
2188.935,-14.641
2189.935,-14.637
2190.935,-14.634
2191.935,-14.63
2192.935,-14.626
2193.935,-14.623
2194.935,-14.619
2195.935,-14.616
2196.935,-14.612
2197.935,-14.609
2198.935,-14.606
2199.935,-14.602
2200.935,-14.599
2201.935,-14.596
2202.935,-14.592
2203.935,-14.589
2204.935,-14.586
2205.935,-14.583
2206.935,-14.579
2207.935,-14.576
2208.935,-14.573
2209.935,-14.57
2210.935,-14.567
2211.935,-14.564
2212.935,-14.561
2213.935,-14.558
2214.935,-14.555
2215.935,-14.552
2216.934,-14.549
2217.934,-14.546
2218.934,-14.544
2219.934,-14.541
2220.934,-14.538
2221.934,-14.535
2222.934,-14.533
2223.934,-14.53
2224.934,-14.528
2225.934,-14.525
2226.934,-14.523
2227.934,-14.52
2228.934,-14.518
2229.934,-14.516
2230.934,-14.514
2231.934,-14.512
2232.934,-14.51
2233.934,-14.508
2234.934,-14.506
2235.934,-14.504
2236.934,-14.502
2237.934,-14.5
2238.934,-14.498
2239.934,-14.496
2240.934,-14.495
2241.934,-14.493
2242.934,-14.492
2243.934,-14.49
2244.934,-14.489
2245.934,-14.487
2246.934,-14.486
2247.934,-14.485
2248.934,-14.483
2249.934,-14.482
2250.933,-14.481
2251.933,-14.48
2252.933,-14.479
2253.933,-14.478
2254.933,-14.477
2255.933,-14.476
2256.933,-14.475
2257.933,-14.474
2258.933,-14.474
2259.933,-14.473
2260.933,-14.472
2261.933,-14.472
2262.933,-14.471
2263.933,-14.471
2264.933,-14.471
2265.933,-14.47
2266.933,-14.47
2267.933,-14.47
2268.933,-14.469
2269.933,-14.469
2270.933,-14.469
2271.933,-14.469
2272.933,-14.469
2273.933,-14.469
2274.933,-14.469
2275.933,-14.47
2276.933,-14.47
2277.933,-14.47
2278.933,-14.47
2279.933,-14.47
2280.933,-14.47
2281.933,-14.47
2282.933,-14.47
2283.933,-14.47
2284.932,-14.47
2285.932,-14.47
2286.932,-14.47
2287.932,-14.47
2288.932,-14.47
2289.932,-14.47
2290.932,-14.47
2291.932,-14.47
2292.932,-14.47
2293.932,-14.47
2294.932,-14.47
2295.932,-14.47
2296.932,-14.47
2297.932,-14.47
2298.932,-14.47
2299.932,-14.47
2300.932,-14.47
2301.932,-14.47
2302.932,-14.47
2303.932,-14.47
2304.932,-14.47
2305.932,-14.47
2306.932,-14.47
2307.932,-14.47
2308.932,-14.47
2309.932,-14.47
2310.932,-14.47
2311.932,-14.47
2312.932,-14.47
2313.932,-14.47
2314.932,-14.47
2315.932,-14.47
2316.932,-14.47
2317.932,-14.47
2318.931,-14.47
2319.931,-14.47
2320.931,-14.47
2321.931,-14.47
2322.931,-14.47
2323.931,-14.47
2324.931,-14.47
2325.931,-14.47
2326.931,-14.47
2327.931,-14.47
2328.931,-14.47
2329.931,-14.47
2330.931,-14.47
2331.931,-14.47
2332.931,-14.47
2333.931,-14.47
2334.931,-14.47
2335.931,-14.47
2336.931,-14.47
2337.931,-14.47
2338.931,-14.47
2339.931,-14.47
2340.931,-14.47
2341.931,-14.47
2342.931,-14.47
2343.931,-14.47
2344.931,-14.47
2345.931,-14.47
2346.931,-14.47
2347.931,-14.47
2348.931,-14.47
2349.931,-14.47
2350.931,-14.47
2351.931,-14.47
2352.93,-14.47
2353.93,-14.47
2354.93,-14.47
2355.93,-14.47
2356.93,-14.47
2357.93,-14.47
2358.93,-14.47
2359.93,-14.47
2360.93,-14.47
2361.93,-14.47
2362.93,-14.469
2363.93,-14.467
2364.93,-14.465
2365.93,-14.463
2366.93,-14.461
2367.93,-14.459
2368.93,-14.457
2369.93,-14.455
2370.93,-14.452
2371.93,-14.45
2372.93,-14.448
2373.93,-14.446
2374.93,-14.444
2375.93,-14.442
2376.93,-14.44
2377.93,-14.438
2378.93,-14.436
2379.93,-14.434
2380.93,-14.432
2381.93,-14.43
2382.93,-14.428
2383.93,-14.425
2384.93,-14.423
2385.93,-14.421
2386.929,-14.419
2387.929,-14.417
2388.929,-14.415
2389.929,-14.413
2390.929,-14.411
2391.929,-14.409
2392.929,-14.407
2393.929,-14.405
2394.929,-14.403
2395.929,-14.4
2396.929,-14.398
2397.929,-14.395
2398.929,-14.393
2399.929,-14.39
2400.929,-14.387
2401.929,-14.385
2402.929,-14.383
2403.929,-14.38
2404.929,-14.378
2405.929,-14.376
2406.929,-14.373
2407.929,-14.371
2408.929,-14.369
2409.929,-14.367
2410.929,-14.365
2411.929,-14.363
2412.929,-14.361
2413.929,-14.359
2414.929,-14.358
2415.929,-14.356
2416.929,-14.354
2417.929,-14.353
2418.929,-14.351
2419.929,-14.35
2420.928,-14.348
2421.928,-14.347
2422.928,-14.345
2423.928,-14.344
2424.928,-14.343
2425.928,-14.342
2426.928,-14.341
2427.928,-14.34
2428.928,-14.339
2429.928,-14.338
2430.928,-14.337
2431.928,-14.336
2432.928,-14.336
2433.928,-14.335
2434.928,-14.334
2435.928,-14.334
2436.928,-14.333
2437.928,-14.333
2438.928,-14.332
2439.928,-14.332
2440.928,-14.332
2441.928,-14.331
2442.928,-14.331
2443.928,-14.331
2444.928,-14.331
2445.928,-14.331
2446.928,-14.331
2447.928,-14.331
2448.928,-14.332
2449.928,-14.332
2450.928,-14.332
2451.928,-14.332
2452.928,-14.333
2453.927,-14.333
2454.927,-14.334
2455.927,-14.334
2456.927,-14.335
2457.927,-14.336
2458.927,-14.337
2459.927,-14.337
2460.927,-14.338
2461.927,-14.339
2462.927,-14.34
2463.927,-14.341
2464.927,-14.342
2465.927,-14.343
2466.927,-14.345
2467.927,-14.346
2468.927,-14.347
2469.927,-14.349
2470.927,-14.35
2471.927,-14.352
2472.927,-14.353
2473.927,-14.355
2474.927,-14.356
2475.927,-14.358
2476.927,-14.36
2477.927,-14.362
2478.927,-14.364
2479.927,-14.366
2480.927,-14.368
2481.927,-14.37
2482.927,-14.372
2483.927,-14.374
2484.927,-14.376
2485.927,-14.379
2486.927,-14.381
2487.926,-14.383
2488.926,-14.386
2489.926,-14.388
2490.926,-14.391
2491.926,-14.394
2492.926,-14.396
2493.926,-14.399
2494.926,-14.402
2495.926,-14.405
2496.926,-14.408
2497.926,-14.411
2498.926,-14.414
2499.926,-14.417
2500.926,-14.42
2501.926,-14.423
2502.926,-14.426
2503.926,-14.43
2504.926,-14.433
2505.926,-14.437
2506.926,-14.44
2507.926,-14.441
2508.926,-14.443
2509.926,-14.445
2510.926,-14.447
2511.926,-14.449
2512.926,-14.45
2513.926,-14.452
2514.926,-14.454
2515.926,-14.451
2516.926,-14.448
2517.926,-14.444
2518.926,-14.44
2519.926,-14.436
2520.926,-14.433
2521.925,-14.429
2522.925,-14.425
2523.925,-14.422
2524.925,-14.418
2525.925,-14.415
2526.925,-14.411
2527.925,-14.408
2528.925,-14.405
2529.925,-14.401
2530.925,-14.398
2531.925,-14.395
2532.925,-14.391
2533.925,-14.388
2534.925,-14.385
2535.925,-14.382
2536.925,-14.379
2537.925,-14.376
2538.925,-14.373
2539.925,-14.37
2540.925,-14.367
2541.925,-14.364
2542.925,-14.361
2543.925,-14.358
2544.925,-14.355
2545.925,-14.352
2546.925,-14.349
2547.925,-14.347
2548.925,-14.344
2549.925,-14.341
2550.925,-14.339
2551.925,-14.336
2552.925,-14.334
2553.925,-14.331
2554.925,-14.328
2555.924,-14.326
2556.924,-14.324
2557.924,-14.321
2558.924,-14.319
2559.924,-14.316
2560.924,-14.314
2561.924,-14.312
2562.924,-14.31
2563.924,-14.307
2564.924,-14.305
2565.924,-14.303
2566.924,-14.301
2567.924,-14.299
2568.924,-14.297
2569.924,-14.295
2570.924,-14.293
2571.924,-14.291
2572.924,-14.289
2573.924,-14.287
2574.924,-14.286
2575.924,-14.284
2576.924,-14.282
2577.924,-14.28
2578.924,-14.279
2579.924,-14.277
2580.924,-14.275
2581.924,-14.274
2582.924,-14.272
2583.924,-14.271
2584.924,-14.269
2585.924,-14.268
2586.924,-14.266
2587.924,-14.265
2588.924,-14.264
2589.923,-14.262
2590.923,-14.261
2591.923,-14.26
2592.923,-14.258
2593.923,-14.257
2594.923,-14.256
2595.923,-14.255
2596.923,-14.254
2597.923,-14.253
2598.923,-14.252
2599.923,-14.251
2600.923,-14.25
2601.923,-14.249
2602.923,-14.248
2603.923,-14.247
2604.923,-14.246
2605.923,-14.246
2606.923,-14.245
2607.923,-14.244
2608.923,-14.244
2609.923,-14.243
2610.923,-14.242
2611.923,-14.242
2612.923,-14.241
2613.923,-14.241
2614.923,-14.24
2615.923,-14.24
2616.923,-14.239
2617.923,-14.239
2618.923,-14.239
2619.923,-14.238
2620.923,-14.238
2621.923,-14.238
2622.923,-14.238
2623.922,-14.238
2624.922,-14.237
2625.922,-14.237
2626.922,-14.237
2627.922,-14.237
2628.922,-14.237
2629.922,-14.237
2630.922,-14.237
2631.922,-14.237
2632.922,-14.238
2633.922,-14.238
2634.922,-14.238
2635.922,-14.239
2636.922,-14.24
2637.922,-14.241
2638.922,-14.241
2639.922,-14.242
2640.922,-14.242
2641.922,-14.243
2642.922,-14.244
2643.922,-14.244
2644.922,-14.245
2645.922,-14.245
2646.922,-14.246
2647.922,-14.246
2648.922,-14.246
2649.922,-14.247
2650.922,-14.247
2651.922,-14.245
2652.922,-14.242
2653.922,-14.24
2654.922,-14.238
2655.922,-14.236
2656.921,-14.234
2657.921,-14.232
2658.921,-14.23
2659.921,-14.228
2660.921,-14.226
2661.921,-14.225
2662.921,-14.223
2663.921,-14.221
2664.921,-14.22
2665.921,-14.218
2666.921,-14.217
2667.921,-14.215
2668.921,-14.214
2669.921,-14.213
2670.921,-14.211
2671.921,-14.21
2672.921,-14.209
2673.921,-14.208
2674.921,-14.207
2675.921,-14.206
2676.921,-14.205
2677.921,-14.204
2678.921,-14.204
2679.921,-14.203
2680.921,-14.202
2681.921,-14.202
2682.921,-14.201
2683.921,-14.201
2684.921,-14.2
2685.921,-14.2
2686.921,-14.2
2687.921,-14.199
2688.921,-14.199
2689.921,-14.199
2690.92,-14.199
2691.92,-14.199
2692.92,-14.199
2693.92,-14.199
2694.92,-14.199
2695.92,-14.199
2696.92,-14.2
2697.92,-14.2
2698.92,-14.2
2699.92,-14.201
2700.92,-14.201
2701.92,-14.202
2702.92,-14.202
2703.92,-14.203
2704.92,-14.204
2705.92,-14.204
2706.92,-14.205
2707.92,-14.206
2708.92,-14.207
2709.92,-14.208
2710.92,-14.209
2711.92,-14.21
2712.92,-14.211
2713.92,-14.213
2714.92,-14.214
2715.92,-14.215
2716.92,-14.217
2717.92,-14.218
2718.92,-14.22
2719.92,-14.221
2720.92,-14.223
2721.92,-14.225
2722.92,-14.226
2723.92,-14.228
2724.919,-14.23
2725.919,-14.232
2726.919,-14.234
2727.919,-14.236
2728.919,-14.238
2729.919,-14.24
2730.919,-14.242
2731.919,-14.245
2732.919,-14.247
2733.919,-14.249
2734.919,-14.252
2735.919,-14.254
2736.919,-14.257
2737.919,-14.259
2738.919,-14.262
2739.919,-14.265
2740.919,-14.267
2741.919,-14.27
2742.919,-14.273
2743.919,-14.276
2744.919,-14.279
2745.919,-14.282
2746.919,-14.285
2747.919,-14.289
2748.919,-14.292
2749.919,-14.295
2750.919,-14.299
2751.919,-14.302
2752.919,-14.305
2753.919,-14.305
2754.919,-14.306
2755.919,-14.307
2756.919,-14.308
2757.919,-14.309
2758.918,-14.31
2759.918,-14.311
2760.918,-14.311
2761.918,-14.312
2762.918,-14.313
2763.918,-14.314
2764.918,-14.314
2765.918,-14.315
2766.918,-14.316
2767.918,-14.316
2768.918,-14.317
2769.918,-14.317
2770.918,-14.318
2771.918,-14.319
2772.918,-14.319
2773.918,-14.32
2774.918,-14.32
2775.918,-14.32
2776.918,-14.321
2777.918,-14.321
2778.918,-14.322
2779.918,-14.322
2780.918,-14.322
2781.918,-14.323
2782.918,-14.323
2783.918,-14.323
2784.918,-14.323
2785.918,-14.324
2786.918,-14.324
2787.918,-14.324
2788.918,-14.324
2789.918,-14.324
2790.918,-14.324
2791.918,-14.324
2792.917,-14.324
2793.917,-14.324
2794.917,-14.324
2795.917,-14.322
2796.917,-14.32
2797.917,-14.318
2798.917,-14.315
2799.917,-14.313
2800.917,-14.311
2801.917,-14.309
2802.917,-14.307
2803.917,-14.305
2804.917,-14.304
2805.917,-14.302
2806.917,-14.3
2807.917,-14.298
2808.917,-14.297
2809.917,-14.295
2810.917,-14.294
2811.917,-14.292
2812.917,-14.291
2813.917,-14.29
2814.917,-14.289
2815.917,-14.287
2816.917,-14.286
2817.917,-14.285
2818.917,-14.284
2819.917,-14.283
2820.917,-14.282
2821.917,-14.281
2822.917,-14.281
2823.917,-14.28
2824.917,-14.279
2825.917,-14.279
2826.916,-14.278
2827.916,-14.278
2828.916,-14.277
2829.916,-14.277
2830.916,-14.277
2831.916,-14.276
2832.916,-14.276
2833.916,-14.276
2834.916,-14.276
2835.916,-14.276
2836.916,-14.276
2837.916,-14.276
2838.916,-14.276
2839.916,-14.276
2840.916,-14.277
2841.916,-14.277
2842.916,-14.277
2843.916,-14.278
2844.916,-14.278
2845.916,-14.279
2846.916,-14.28
2847.916,-14.28
2848.916,-14.281
2849.916,-14.282
2850.916,-14.283
2851.916,-14.284
2852.916,-14.285
2853.916,-14.286
2854.916,-14.287
2855.916,-14.288
2856.916,-14.289
2857.916,-14.29
2858.916,-14.292
2859.916,-14.293
2860.915,-14.295
2861.915,-14.296
2862.915,-14.298
2863.915,-14.299
2864.915,-14.301
2865.915,-14.303
2866.915,-14.304
2867.915,-14.306
2868.915,-14.308
2869.915,-14.31
2870.915,-14.312
2871.915,-14.313
2872.915,-14.314
2873.915,-14.315
2874.915,-14.316
2875.915,-14.316
2876.915,-14.317
2877.915,-14.318
2878.915,-14.318
2879.915,-14.319
2880.915,-14.32
2881.915,-14.32
2882.915,-14.321
2883.915,-14.322
2884.915,-14.322
2885.915,-14.323
2886.915,-14.324
2887.915,-14.325
2888.915,-14.325
2889.915,-14.326
2890.915,-14.327
2891.915,-14.327
2892.915,-14.328
2893.914,-14.329
2894.914,-14.329
2895.914,-14.33
2896.914,-14.331
2897.914,-14.331
2898.914,-14.332
