314.991	-19.199
315.991	-19.197
316.991	-19.194
317.991	-19.192
318.991	-19.189
319.991	-19.187
320.991	-19.184
321.99	-19.182
322.99	-19.18
323.99	-19.177
324.99	-19.175
325.99	-19.173
326.99	-19.17
327.99	-19.168
328.99	-19.166
329.99	-19.164
330.99	-19.161
331.99	-19.159
332.99	-19.157
333.99	-19.155
334.99	-19.153
335.99	-19.151
336.99	-19.149
337.99	-19.147
338.99	-19.145
339.99	-19.143
340.99	-19.141
341.99	-19.139
342.99	-19.137
343.99	-19.135
344.99	-19.133
345.99	-19.13
346.99	-19.128
347.99	-19.125
348.99	-19.122
349.99	-19.12
350.99	-19.117
351.99	-19.114
352.99	-19.111
353.99	-19.108
354.99	-19.105
355.989	-19.102
356.989	-19.099
357.989	-19.095
358.989	-19.092
359.989	-19.088
360.989	-19.085
361.989	-19.081
362.989	-19.078
363.989	-19.074
364.989	-19.07
365.989	-19.067
366.989	-19.063
367.989	-19.059
368.989	-19.055
369.989	-19.051
370.989	-19.047
371.989	-19.043
372.989	-19.038
373.989	-19.034
374.989	-19.03
375.989	-19.025
376.989	-19.021
377.989	-19.016
378.989	-19.012
379.989	-19.01
380.989	-19.009
381.989	-19.007
382.989	-19.005
383.989	-19.004
384.989	-19.002
385.989	-19.001
386.989	-18.999
387.989	-18.998
388.989	-18.997
389.988	-18.996
390.988	-18.994
391.988	-18.993
392.988	-18.992
393.988	-18.991
394.988	-18.99
395.988	-18.989
396.988	-18.988
397.988	-18.988
398.988	-18.987
399.988	-18.986
400.988	-18.985
401.988	-18.985
402.988	-18.984
403.988	-18.984
404.988	-18.983
405.988	-18.983
406.988	-18.983
407.988	-18.982
408.988	-18.982
409.988	-18.982
410.988	-18.982
411.988	-18.982
412.988	-18.982
413.988	-18.982
414.988	-18.982
415.988	-18.982
416.988	-18.982
417.988	-18.983
418.988	-18.983
419.988	-18.983
420.988	-18.984
421.988	-18.984
422.988	-18.985
423.987	-18.985
424.987	-18.986
425.987	-18.986
426.987	-18.987
427.987	-18.988
428.987	-18.989
429.987	-18.99
430.987	-18.99
431.987	-18.991
432.987	-18.992
433.987	-18.994
434.987	-18.995
435.987	-18.996
436.987	-18.997
437.987	-18.998
438.987	-19
439.987	-19.001
440.987	-19.003
441.987	-19.004
442.987	-19.006
443.987	-19.007
444.987	-19.009
445.987	-19.011
446.987	-19.012
447.987	-19.014
448.987	-19.016
449.987	-19.018
450.987	-19.02
451.987	-19.022
452.987	-19.024
453.987	-19.026
454.987	-19.028
455.987	-19.031
456.986	-19.033
457.986	-19.035
458.986	-19.038
459.986	-19.04
460.986	-19.043
461.986	-19.045
462.986	-19.048
463.986	-19.051
464.986	-19.053
465.986	-19.056
466.986	-19.059
467.986	-19.062
468.986	-19.065
469.986	-19.068
470.986	-19.071
471.986	-19.074
472.986	-19.077
473.986	-19.08
474.986	-19.083
475.986	-19.087
476.986	-19.09
477.986	-19.093
478.986	-19.097
479.986	-19.1
480.986	-19.104
481.986	-19.107
482.986	-19.111
483.986	-19.115
484.986	-19.119
485.986	-19.122
486.986	-19.126
487.986	-19.13
488.986	-19.133
489.986	-19.134
490.985	-19.134
491.985	-19.135
492.985	-19.136
493.985	-19.137
494.985	-19.137
495.985	-19.138
496.985	-19.139
497.985	-19.137
498.985	-19.134
499.985	-19.13
500.985	-19.127
501.985	-19.123
502.985	-19.12
503.985	-19.116
504.985	-19.113
505.985	-19.109
506.985	-19.106
507.985	-19.102
508.985	-19.099
509.985	-19.095
510.985	-19.092
511.985	-19.088
512.985	-19.085
513.985	-19.081
514.985	-19.078
515.985	-19.075
516.985	-19.071
517.985	-19.068
518.985	-19.064
519.985	-19.061
520.985	-19.057
521.985	-19.054
522.985	-19.05
523.985	-19.047
524.984	-19.043
525.984	-19.04
526.984	-19.036
527.984	-19.033
528.984	-19.03
529.984	-19.026
530.984	-19.023
531.984	-19.019
532.984	-19.016
533.984	-19.012
534.984	-19.009
535.984	-19.005
536.984	-19.002
537.984	-18.998
538.984	-18.995
539.984	-18.991
540.984	-18.988
541.984	-18.984
542.984	-18.981
543.984	-18.977
544.984	-18.974
545.984	-18.971
546.984	-18.967
547.984	-18.964
548.984	-18.96
549.984	-18.957
550.984	-18.953
551.984	-18.95
552.984	-18.946
553.984	-18.943
554.984	-18.939
555.984	-18.936
556.984	-18.932
557.984	-18.929
558.983	-18.925
559.983	-18.922
560.983	-18.919
561.983	-18.915
562.983	-18.912
563.983	-18.908
564.983	-18.905
565.983	-18.901
566.983	-18.898
567.983	-18.894
568.983	-18.891
569.983	-18.887
570.983	-18.884
571.983	-18.88
572.983	-18.877
573.983	-18.873
574.983	-18.87
575.983	-18.866
576.983	-18.863
577.983	-18.86
578.983	-18.856
579.983	-18.853
580.983	-18.849
581.983	-18.846
582.983	-18.842
583.983	-18.839
584.983	-18.835
585.983	-18.832
586.983	-18.828
587.983	-18.825
588.983	-18.821
589.983	-18.818
590.983	-18.814
591.983	-18.811
592.982	-18.808
593.982	-18.804
594.982	-18.801
595.982	-18.797
596.982	-18.794
597.982	-18.79
598.982	-18.787
599.982	-18.783
600.982	-18.78
601.982	-18.776
602.982	-18.773
603.982	-18.769
604.982	-18.766
605.982	-18.762
606.982	-18.759
607.982	-18.756
608.982	-18.752
609.982	-18.749
610.982	-18.745
611.982	-18.742
612.982	-18.738
613.982	-18.735
614.982	-18.731
615.982	-18.728
616.982	-18.724
617.982	-18.721
618.982	-18.718
619.982	-18.715
620.982	-18.712
621.982	-18.709
622.982	-18.706
623.982	-18.703
624.982	-18.7
625.982	-18.698
626.981	-18.695
627.981	-18.693
628.981	-18.69
629.981	-18.688
630.981	-18.686
631.981	-18.684
632.981	-18.683
633.981	-18.685
634.981	-18.687
635.981	-18.689
636.981	-18.69
637.981	-18.692
638.981	-18.694
639.981	-18.696
640.981	-18.698
641.981	-18.7
642.981	-18.702
643.981	-18.705
644.981	-18.707
645.981	-18.709
646.981	-18.711
647.981	-18.713
648.981	-18.716
649.981	-18.718
650.981	-18.72
651.981	-18.723
652.981	-18.725
653.981	-18.728
654.981	-18.73
655.981	-18.733
656.981	-18.735
657.981	-18.738
658.981	-18.741
659.981	-18.743
660.98	-18.746
661.98	-18.749
662.98	-18.752
663.98	-18.754
664.98	-18.757
665.98	-18.76
666.98	-18.763
667.98	-18.766
668.98	-18.769
669.98	-18.772
670.98	-18.775
671.98	-18.778
672.98	-18.781
673.98	-18.785
674.98	-18.788
675.98	-18.791
676.98	-18.794
677.98	-18.798
678.98	-18.801
679.98	-18.804
680.98	-18.808
681.98	-18.811
682.98	-18.815
683.98	-18.818
684.98	-18.822
685.98	-18.825
686.98	-18.829
687.98	-18.833
688.98	-18.836
689.98	-18.84
690.98	-18.844
691.98	-18.848
692.98	-18.851
693.979	-18.855
694.979	-18.859
695.979	-18.863
696.979	-18.867
697.979	-18.871
698.979	-18.875
699.979	-18.879
700.979	-18.883
701.979	-18.888
702.979	-18.892
703.979	-18.896
704.979	-18.9
705.979	-18.905
706.979	-18.909
707.979	-18.913
708.979	-18.918
709.979	-18.922
710.979	-18.927
711.979	-18.931
712.979	-18.936
713.979	-18.94
714.979	-18.945
715.979	-18.949
716.979	-18.954
717.979	-18.959
718.979	-18.964
719.979	-18.968
720.979	-18.973
721.979	-18.978
722.979	-18.983
723.979	-18.988
724.979	-18.993
725.979	-18.998
726.979	-19.003
727.978	-19.008
728.978	-19.013
729.978	-19.018
730.978	-19.023
731.978	-19.029
732.978	-19.034
733.978	-19.039
734.978	-19.042
735.978	-19.031
736.978	-19.019
737.978	-19.007
738.978	-18.995
739.978	-18.983
740.978	-18.972
741.978	-18.96
742.978	-18.948
743.978	-18.936
744.978	-18.924
745.978	-18.912
746.978	-18.9
747.978	-18.888
748.978	-18.876
749.978	-18.863
750.978	-18.851
751.978	-18.839
752.978	-18.827
753.978	-18.815
754.978	-18.803
755.978	-18.79
756.978	-18.778
757.978	-18.766
758.978	-18.753
759.978	-18.741
760.978	-18.728
761.977	-18.716
762.977	-18.703
763.977	-18.691
764.977	-18.678
765.977	-18.666
766.977	-18.653
767.977	-18.64
768.977	-18.628
769.977	-18.615
770.977	-18.602
771.977	-18.589
772.977	-18.577
773.977	-18.564
774.977	-18.551
775.977	-18.538
776.977	-18.525
777.977	-18.51
778.977	-18.496
779.977	-18.482
780.977	-18.468
781.977	-18.454
782.977	-18.44
783.977	-18.426
784.977	-18.413
785.977	-18.4
786.977	-18.386
787.977	-18.373
788.977	-18.361
789.977	-18.348
790.977	-18.335
791.977	-18.323
792.977	-18.311
793.977	-18.299
794.977	-18.287
795.976	-18.275
796.976	-18.263
797.976	-18.252
798.976	-18.24
799.976	-18.229
800.976	-18.218
801.976	-18.207
802.976	-18.196
803.976	-18.186
804.976	-18.175
805.976	-18.165
806.976	-18.155
807.976	-18.145
808.976	-18.135
809.976	-18.125
810.976	-18.116
811.976	-18.106
812.976	-18.097
813.976	-18.088
814.976	-18.079
815.976	-18.07
816.976	-18.062
817.976	-18.053
818.976	-18.045
819.976	-18.037
820.976	-18.029
821.976	-18.021
822.976	-18.013
823.976	-18.005
824.976	-17.998
825.976	-17.991
826.976	-17.984
827.976	-17.977
828.976	-17.97
829.975	-17.963
830.975	-17.956
831.975	-17.95
832.975	-17.944
833.975	-17.938
834.975	-17.932
835.975	-17.926
836.975	-17.921
837.975	-17.915
838.975	-17.91
839.975	-17.905
840.975	-17.9
841.975	-17.895
842.975	-17.89
843.975	-17.885
844.975	-17.881
845.975	-17.877
846.975	-17.873
847.975	-17.869
848.975	-17.865
849.975	-17.861
850.975	-17.858
851.975	-17.854
852.975	-17.851
853.975	-17.852
854.975	-17.859
855.975	-17.865
856.975	-17.872
857.975	-17.879
