X	Graphic Profile 1
397.777	102.061
398.776	102.120
399.776	102.180
400.775	102.242
401.775	102.305
402.774	102.369
403.774	102.434
404.773	102.443
405.773	102.394
406.772	102.350
407.771	102.312
408.771	102.278
409.770	102.250
410.770	102.227
411.769	102.201
412.769	102.164
413.768	102.130
414.768	102.099
415.767	102.072
416.766	102.047
417.766	102.026
418.765	101.982
419.765	101.940
420.764	101.898
421.764	101.855
422.763	101.811
423.762	101.765
424.762	101.717
425.761	101.754
426.761	101.801
427.760	101.846
428.760	101.884
429.759	101.914
430.759	101.936
431.758	101.949
432.757	101.935
433.757	101.920
434.756	101.906
435.756	101.893
436.755	101.882
437.755	101.873
438.754	101.868
439.754	101.873
440.753	101.876
441.752	101.886
442.752	101.897
443.751	101.908
444.751	101.920
445.750	101.930
446.750	101.930
447.749	101.929
448.748	101.922
449.748	101.915
450.747	101.910
451.747	101.909
452.746	101.907
453.746	101.902
454.745	101.896
455.745	101.888
456.744	101.878
457.743	101.868
458.743	101.858
459.742	101.853
460.742	101.852
461.741	101.851
462.741	101.851
463.740	101.849
464.740	101.848
465.739	101.847
466.738	101.847
467.738	101.847
468.737	101.849
469.737	101.853
470.736	101.853
471.736	101.853
472.735	101.855
473.734	101.852
474.734	101.850
475.733	101.849
476.733	101.849
477.732	101.848
478.732	101.846
479.731	101.844
480.731	101.831
481.730	101.821
482.729	101.813
483.729	101.807
484.728	101.803
485.728	101.802
486.727	101.805
487.727	101.817
488.726	101.829
489.726	101.841
490.725	101.852
491.724	101.863
492.724	101.872
493.723	101.877
494.723	101.874
495.722	101.875
496.722	101.879
497.721	101.887
498.720	101.897
499.720	101.904
500.719	101.903
501.719	101.902
502.718	101.905
503.718	101.910
504.717	101.919
505.717	101.931
506.716	101.945
507.715	101.949
508.715	101.950
509.714	101.953
510.714	101.960
511.713	101.969
512.713	101.981
513.712	101.996
514.712	101.989
515.711	101.981
516.710	101.976
517.710	101.976
518.709	101.979
519.709	101.986
520.708	101.998
521.708	102.006
522.707	102.013
523.706	102.020
524.706	102.027
525.705	102.034
526.705	102.042
527.704	102.049
528.704	102.059
529.703	102.067
530.703	102.076
531.702	102.085
532.701	102.093
533.701	102.102
534.700	102.117
535.700	102.192
536.699	102.266
537.699	102.333
538.698	102.395
539.698	102.451
540.697	102.500
541.696	102.534
542.696	102.541
543.695	102.566
544.695	102.587
545.694	102.596
546.694	102.593
547.693	102.576
548.692	102.548
549.692	102.522
550.691	102.502
