X	Graphic Profile 1
353.552	-0.444
354.551	-0.399
355.549	-0.434
356.548	-0.392
357.547	-0.402
358.545	-0.411
359.544	-0.407
360.543	-0.366
361.542	-0.212
362.540	-0.233
363.539	-0.167
364.538	-0.175
365.537	-0.199
366.535	-0.187
367.534	-0.206
368.533	-0.189
369.532	-0.184
370.530	-0.205
371.529	-0.198
372.528	-0.238
373.527	-0.238
374.525	-0.149
375.524	-0.079
376.523	-0.057
377.521	-0.038
378.520	0.038
379.519	0.083
380.518	0.186
381.516	0.277
382.515	0.227
383.514	0.250
384.513	0.361
385.511	0.449
386.510	0.434
387.509	0.426
388.508	0.519
389.506	0.614
390.505	0.676
391.504	0.763
392.502	0.892
393.501	1.021
394.500	1.161
395.499	1.332
396.497	1.460
397.496	1.581
398.495	1.739
399.494	1.907
400.492	1.934
401.491	2.060
402.490	2.235
403.489	2.659
404.487	2.694
405.486	2.922
406.485	2.680
407.483	3.460
408.482	3.192
409.481	3.227
410.480	3.642
411.478	3.592
412.477	4.338
413.476	4.438
414.475	4.814
415.473	5.048
416.472	5.121
417.471	5.420
418.470	5.742
419.468	5.773
420.467	5.768
421.466	5.969
422.464	12.118
423.463	30.105
424.462	46.522
425.461	48.969
426.459	51.739
427.458	55.951
428.457	58.023
429.456	59.251
430.454	60.379
431.453	61.382
432.452	62.448
433.451	63.760
434.449	65.036
435.448	65.310
436.447	65.348
437.445	65.241
438.444	65.122
439.443	65.210
440.442	65.412
441.440	65.435
442.439	65.331
443.438	65.238
444.437	65.530
445.435	65.372
446.434	65.007
447.433	65.147
448.432	65.393
449.430	65.289
450.429	65.236
451.428	65.207
452.426	65.368
453.425	64.950
454.424	65.448
455.423	64.811
456.421	65.187
457.420	65.288
458.419	65.371
459.418	64.943
460.416	65.307
461.415	65.277
462.414	65.303
463.413	65.461
464.411	65.179
465.410	65.111
466.409	64.841
467.408	65.016
468.406	65.438
469.405	65.046
470.404	64.467
471.402	64.456
472.401	64.445
473.400	64.439
474.399	64.375
475.397	64.366
476.396	64.363
477.395	64.350
478.394	64.340
479.392	64.336
480.391	64.261
481.390	64.287
482.389	64.259
483.387	64.240
484.386	64.214
485.385	64.210
486.383	64.197
487.382	64.182
488.381	64.152
489.380	64.116
490.378	64.115
491.377	64.115
492.376	64.064
493.375	64.030
494.373	64.035
495.372	64.035
496.371	64.024
497.370	63.973
498.368	63.940
499.367	63.949
500.366	63.910
501.364	63.904
502.363	63.856
503.362	63.859
504.361	63.887
505.359	63.833
506.358	63.812
507.357	63.808
508.356	63.786
509.354	63.773
510.353	63.765
511.352	63.746
512.351	63.741
513.349	63.702
514.348	63.677
515.347	63.677
516.345	63.641
517.344	63.622
518.343	63.619
519.342	63.572
520.340	63.537
521.339	63.523
522.338	63.495
523.337	63.471
524.335	63.501
525.334	63.485
526.333	63.464
527.332	63.421
528.330	63.362
529.329	63.368
530.328	63.321
531.326	63.298
532.325	63.270
533.324	63.212
534.323	63.250
535.321	63.190
536.320	63.203
537.319	63.187
538.318	63.137
539.316	63.144
540.315	63.114
541.314	63.058
542.313	63.025
543.311	63.009
544.310	63.001
545.309	62.974
546.307	62.920
547.306	62.885
548.305	62.850
549.304	62.832
550.302	62.788
551.301	62.770
552.300	62.718
553.299	62.667
554.297	62.637
555.296	62.616
556.295	62.569
557.294	62.559
558.292	62.535
559.291	62.538
560.290	62.480
561.288	62.478
562.287	62.420
563.286	62.438
564.285	62.470
565.283	62.454
566.282	62.429
567.281	62.393
568.280	62.391
569.278	62.372
570.277	62.332
571.276	62.327
572.275	62.270
573.273	62.262
574.272	62.234
575.271	62.177
576.270	62.214
577.268	62.158
578.267	62.184
579.266	62.132
580.264	62.094

