X	Graphic Profile 1
397.896	20.639
398.896	20.628
399.896	20.618
400.896	20.607
401.895	20.596
402.895	20.586
403.895	20.575
404.895	20.564
405.894	20.554
406.894	20.543
407.894	20.532
408.894	20.521
409.893	20.511
410.893	20.500
411.893	20.489
412.893	20.479
413.892	20.468
414.892	20.457
415.892	20.447
416.892	20.436
417.891	20.425
418.891	20.414
419.891	20.404
420.890	20.393
421.890	20.382
422.890	20.372
423.890	20.361
424.889	20.350
425.889	20.339
426.889	20.329
427.889	20.318
428.888	20.307
429.888	20.297
430.888	20.286
431.888	20.275
432.887	20.264
433.887	20.254
434.887	20.243
435.887	20.232
436.886	20.221
437.886	20.211
438.886	20.200
439.886	20.189
440.885	20.178
441.885	20.167
442.885	20.157
443.885	20.146
444.884	20.135
445.884	20.124
446.884	20.114
447.883	20.103
448.883	20.092
449.883	20.081
450.883	20.070
451.882	20.060
452.882	20.049
453.882	20.038
454.882	20.027
455.881	20.017
456.881	20.006
457.881	19.995
458.881	19.984
459.880	19.973
460.880	19.962
461.880	19.952
462.880	19.941
463.879	19.930
464.879	19.919
465.879	19.908
466.879	19.898
467.878	19.887
468.878	19.876
469.878	19.865
470.877	19.854
471.877	19.843
472.877	19.833
473.877	19.822
474.876	19.811
475.876	19.800
476.876	19.790
477.876	19.780
478.875	19.769
479.875	19.759
480.875	19.748
481.875	19.738
482.874	19.728
483.874	19.717
484.874	19.707
485.874	19.697
486.873	19.686
487.873	19.676
488.873	19.665
489.873	19.655
490.872	19.644
491.872	19.634
492.872	19.624
493.871	19.613
494.871	19.603
495.871	19.592
496.871	19.582
497.870	19.571
498.870	19.561
499.870	19.551
500.870	19.540
501.869	19.530
502.869	19.519
503.869	19.509
504.869	19.498
505.868	19.488
506.868	19.477
507.868	19.467
508.868	19.456
509.867	19.446
510.867	19.435
511.867	19.425
512.867	19.414
513.866	19.404
514.866	19.393
515.866	19.382
516.866	19.372
517.865	19.361
518.865	19.351
519.865	19.340
520.864	19.330
521.864	19.319
522.864	19.309
523.864	19.298
524.863	19.287
525.863	19.277
526.863	19.266
527.863	19.256
528.862	19.245
529.862	19.234
530.862	19.224
531.862	19.213
532.861	19.203
533.861	19.192
534.861	19.181
535.861	19.171
536.860	19.160
537.860	19.149
538.860	19.139
539.860	19.128
540.859	19.117
541.859	19.107
542.859	19.096
543.858	19.085
544.858	19.075
545.858	19.064
546.858	19.053
547.857	19.043
548.857	19.032
549.857	19.021
550.857	19.011
551.856	19.000
552.856	18.989
553.856	18.978
554.856	18.968
555.855	18.957
556.855	18.946
557.855	18.935
558.855	18.925
559.854	18.914
560.854	18.903
561.854	18.892
562.854	18.882
563.853	18.871
564.853	18.860
565.853	18.849
566.853	18.839
567.852	18.828
568.852	18.817
569.852	18.806
570.851	18.795
571.851	18.785
572.851	18.774
573.851	18.763
574.850	18.755
575.850	18.748
576.850	18.741
577.850	18.733
578.849	18.726
579.849	18.719
580.849	18.712
581.849	18.704
582.848	18.697
583.848	18.690
584.848	18.683
585.848	18.676
586.847	18.668
587.847	18.661
588.847	18.654
589.847	18.647
590.846	18.640
591.846	18.633
592.846	18.625
593.845	18.618
594.845	18.611
595.845	18.604
596.845	18.597
597.844	18.590
598.844	18.583
599.844	18.576
600.844	18.569
601.843	18.561
602.843	18.554
603.843	18.547
604.843	18.540
605.842	18.533
606.842	18.526
607.842	18.519
608.842	18.512
609.841	18.505
610.841	18.498
611.841	18.491
612.841	18.484
613.840	18.477
614.840	18.470
615.840	18.463
616.840	18.456
617.839	18.449
618.839	18.442
619.839	18.436
620.838	18.429
621.838	18.422
622.838	18.415
623.838	18.408
624.837	18.401
625.837	18.394
626.837	18.387
627.837	18.380
628.836	18.374
629.836	18.367
630.836	18.360
631.836	18.353
632.835	18.346
633.835	18.339
634.835	18.333
635.835	18.326
636.834	18.319
637.834	18.312
638.834	18.306
639.834	18.299
640.833	18.294
641.833	18.290
642.833	18.285
643.832	18.281
644.832	18.276
645.832	18.272
646.832	18.267
647.831	18.262
648.831	18.258
649.831	18.253
650.831	18.249
651.830	18.244
652.830	18.239
653.830	18.235
654.830	18.230
655.829	18.225
656.829	18.221
657.829	18.216
658.829	18.211
659.828	18.207
660.828	18.202
