X	Graphic Profile 1
353.949	-4.730
354.948	-4.697
355.948	-4.679
356.948	-4.660
357.948	-4.638
358.948	-4.642
359.948	-4.616
360.948	-4.606
361.947	-4.597
362.947	-4.594
363.947	-4.560
364.947	-4.533
365.947	-4.521
366.947	-4.507
367.947	-4.478
368.946	-4.470
369.946	-4.468
370.946	-4.476
371.946	-4.461
372.946	-4.415
373.946	-4.386
374.946	-4.361
375.945	-4.379
376.945	-4.356
377.945	-4.341
378.945	-4.334
379.945	-4.335
380.945	-4.310
381.944	-4.297
382.944	-4.321
383.944	-4.269
384.944	-4.273
385.944	-4.269
386.944	-4.246
387.944	-4.241
388.943	-4.212
389.943	-4.202
390.943	-4.209
391.943	-4.181
392.943	-4.196
393.943	-4.157
394.943	-4.119
395.942	-4.121
396.942	-4.122
397.942	-4.112
398.942	-4.093
399.942	-4.078
400.942	-4.044
401.942	-4.065
402.941	-4.057
403.941	-4.020
404.941	-4.000
405.941	-4.019
406.941	-4.002
407.941	-3.963
408.941	-3.953
409.940	-3.954
410.940	-3.935
411.940	-3.914
412.940	-3.930
413.940	-3.966
414.940	-3.960
415.940	-3.937
416.939	-3.913
417.939	-3.890
418.939	-3.866
419.939	-3.842
420.939	-3.819
421.939	-3.802
422.939	-3.786
423.938	-3.760
424.938	-3.743
425.938	-3.725
426.938	-3.707
427.938	-3.699
428.938	-3.691
429.938	-3.689
430.937	-3.685
431.937	-3.679
432.937	-3.674
433.937	-3.697
434.937	-3.736
435.937	-3.776
436.936	-3.816
437.936	-3.856
438.936	-3.892
439.936	-3.865
440.936	-3.820
441.936	-3.782
442.936	-3.773
443.935	-3.776
444.935	-3.772
445.935	-3.749
446.935	-3.704
447.935	-3.723
448.935	-3.731
449.935	-3.744
450.934	-3.769
451.934	-3.801
452.934	-3.831
453.934	-3.814
454.934	-3.753
455.934	-3.716
456.934	-3.738
457.933	-3.711

