X	Graphic Profile 1
397.950	21.892
398.950	21.888
399.949	21.884
400.949	21.881
401.949	21.877
402.949	21.874
403.949	21.870
404.949	21.866
405.949	21.863
406.949	21.859
407.948	21.855
408.948	21.852
409.948	21.848
410.948	21.845
411.948	21.841
412.948	21.837
413.948	21.834
414.947	21.830
415.947	21.826
416.947	21.822
417.947	21.819
418.947	21.815
419.947	21.811
420.947	21.808
421.947	21.804
422.946	21.801
423.946	21.799
424.946	21.797
425.946	21.795
426.946	21.793
427.946	21.790
428.946	21.788
429.946	21.786
430.945	21.784
431.945	21.782
432.945	21.780
433.945	21.777
434.945	21.775
435.945	21.773
436.945	21.770
437.945	21.768
438.944	21.766
439.944	21.763
440.944	21.761
441.944	21.758
442.944	21.756
443.944	21.753
444.944	21.751
445.944	21.748
446.943	21.746
447.943	21.743
448.943	21.741
449.943	21.738
450.943	21.735
451.943	21.733
452.943	21.730
453.943	21.727
454.942	21.724
455.942	21.722
456.942	21.719
457.942	21.716
458.942	21.713
459.942	21.710
460.942	21.707
461.942	21.704
462.941	21.701
463.941	21.699
464.941	21.696
465.941	21.692
466.941	21.689
467.941	21.686
468.941	21.687
469.941	21.688
470.940	21.689
471.940	21.690
472.940	21.691
473.940	21.693
474.940	21.694
475.940	21.695
476.940	21.696
477.940	21.697
478.939	21.699
479.939	21.700
480.939	21.701
481.939	21.702
482.939	21.703
483.939	21.705
484.939	21.706
485.939	21.707
486.938	21.708
487.938	21.710
488.938	21.711
489.938	21.712
490.938	21.713
491.938	21.715
492.938	21.716
493.938	21.717
494.937	21.718
495.937	21.719
496.937	21.721
497.937	21.722
498.937	21.723
499.937	21.724
500.937	21.726
501.936	21.727
502.936	21.728
503.936	21.729
504.936	21.730
505.936	21.732
506.936	21.733
507.936	21.734
508.936	21.735
509.935	21.736
510.935	21.738
511.935	21.739
512.935	21.740
513.935	21.741
514.935	21.743
515.935	21.744
516.935	21.745
517.934	21.746
518.934	21.747
519.934	21.749
520.934	21.750
521.934	21.751
522.934	21.752
523.934	21.754
524.934	21.755
525.933	21.756
526.933	21.757
527.933	21.758
528.933	21.760
529.933	21.761
530.933	21.762
531.933	21.763
532.933	21.765
533.932	21.766
534.932	21.767
535.932	21.768
536.932	21.769
537.932	21.771
538.932	21.772
539.932	21.773
540.932	21.774
541.931	21.776
542.931	21.777
543.931	21.778
544.931	21.779
545.931	21.780
546.931	21.782
547.931	21.783
548.931	21.784
549.930	21.785
550.930	21.786
551.930	21.788
552.930	21.789
553.930	21.790
554.930	21.791
555.930	21.793
556.930	21.794
557.929	21.795
558.929	21.796
559.929	21.797
560.929	21.799
561.929	21.800
562.929	21.801
563.929	21.802
564.929	21.804
565.928	21.805
566.928	21.806
567.928	21.807
568.928	21.808
569.928	21.810
570.928	21.811
571.928	21.812
572.928	21.813
573.927	21.815
574.927	21.814
575.927	21.810
576.927	21.806
577.927	21.802
578.927	21.798
579.927	21.794
580.926	21.790
581.926	21.786
582.926	21.782
583.926	21.778
584.926	21.774
585.926	21.770
586.926	21.766
587.926	21.762
588.925	21.758
589.925	21.754
590.925	21.750
591.925	21.746
592.925	21.742
593.925	21.738
594.925	21.734
595.925	21.730
596.924	21.726
597.924	21.721
598.924	21.717
599.924	21.713
600.924	21.709
601.924	21.705
602.924	21.701
603.924	21.696
604.923	21.691
605.923	21.687
606.923	21.682
607.923	21.677
608.923	21.673
609.923	21.668
610.923	21.663
611.923	21.658
612.922	21.654
613.922	21.649
614.922	21.644
615.922	21.639
616.922	21.635
617.922	21.630
618.922	21.625
619.922	21.620
620.921	21.615
621.921	21.610
622.921	21.605
623.921	21.600
624.921	21.596
625.921	21.591
626.921	21.586
627.921	21.581
628.920	21.576
629.920	21.571
630.920	21.566
631.920	21.561
632.920	21.556
633.920	21.551
634.920	21.546
635.920	21.541
636.919	21.536
637.919	21.530
638.919	21.525
639.919	21.520
640.919	21.515
641.919	21.510
642.919	21.505
