M,Z
817.897,-16.752
818.896,-16.748
819.896,-16.744
820.896,-16.74
821.896,-16.737
822.896,-16.733
823.896,-16.729
824.896,-16.725
825.895,-16.721
826.895,-16.718
827.895,-16.714
828.895,-16.71
829.895,-16.706
830.895,-16.703
831.895,-16.699
832.895,-16.695
833.894,-16.691
834.894,-16.688
835.894,-16.684
836.894,-16.68
837.894,-16.676
838.894,-16.673
839.894,-16.669
840.894,-16.665
841.893,-16.662
842.893,-16.658
843.893,-16.654
844.893,-16.65
845.893,-16.647
846.893,-16.643
847.893,-16.639
848.893,-16.636
849.892,-16.632
850.892,-16.628
851.892,-16.625
852.892,-16.621
853.892,-16.618
854.892,-16.614
855.892,-16.61
856.892,-16.607
857.891,-16.603
858.891,-16.599
859.891,-16.596
860.891,-16.592
861.891,-16.589
862.891,-16.585
863.891,-16.581
864.891,-16.578
865.89,-16.574
866.89,-16.571
867.89,-16.567
868.89,-16.564
869.89,-16.56
870.89,-16.557
871.89,-16.553
872.89,-16.549
873.889,-16.546
874.889,-16.542
875.889,-16.539
876.889,-16.535
877.889,-16.532
878.889,-16.528
879.889,-16.525
880.889,-16.521
881.888,-16.518
882.888,-16.514
883.888,-16.511
884.888,-16.507
885.888,-16.504
886.888,-16.5
887.888,-16.497
888.888,-16.494
889.887,-16.49
890.887,-16.487
891.887,-16.483
892.887,-16.48
893.887,-16.476
894.887,-16.473
895.887,-16.469
896.887,-16.466
897.886,-16.462
898.886,-16.459
899.886,-16.455
900.886,-16.452
901.886,-16.449
902.886,-16.445
903.886,-16.442
904.886,-16.438
905.885,-16.435
906.885,-16.431
907.885,-16.428
908.885,-16.424
909.885,-16.421
910.885,-16.418
911.885,-16.414
912.884,-16.411
913.884,-16.407
914.884,-16.404
915.884,-16.401
916.884,-16.397
917.884,-16.394
918.884,-16.39
919.884,-16.387
920.883,-16.384
921.883,-16.38
922.883,-16.377
923.883,-16.374
924.883,-16.37
925.883,-16.367
926.883,-16.363
927.883,-16.36
928.882,-16.357
929.882,-16.354
930.882,-16.35
931.882,-16.347
932.882,-16.344
933.882,-16.34
934.882,-16.337
935.882,-16.334
936.881,-16.33
937.881,-16.327
938.881,-16.324
939.881,-16.32
940.881,-16.317
941.881,-16.314
942.881,-16.311
943.881,-16.307
944.88,-16.304
945.88,-16.301
946.88,-16.297
947.88,-16.294
948.88,-16.291
949.88,-16.288
950.88,-16.284
951.88,-16.281
952.879,-16.278
953.879,-16.275
954.879,-16.272
955.879,-16.268
956.879,-16.265
957.879,-16.262
958.879,-16.259
959.879,-16.255
960.878,-16.252
961.878,-16.249
962.878,-16.246
963.878,-16.243
964.878,-16.239
965.878,-16.236
966.878,-16.233
967.878,-16.23
968.877,-16.226
969.877,-16.223
970.877,-16.22
971.877,-16.216
972.877,-16.213
973.877,-16.21
974.877,-16.207
975.877,-16.203
976.876,-16.2
977.876,-16.197
978.876,-16.194
979.876,-16.19
980.876,-16.187
981.876,-16.184
982.876,-16.181
983.876,-16.178
984.875,-16.174
985.875,-16.171
986.875,-16.168
987.875,-16.165
988.875,-16.161
989.875,-16.158
990.875,-16.155
991.874,-16.152
992.874,-16.149
993.874,-16.145
994.874,-16.142
995.874,-16.139
996.874,-16.136
997.874,-16.133
998.874,-16.13
999.873,-16.126
1000.873,-16.127
1001.873,-16.127
1002.873,-16.128
1003.873,-16.129
1004.873,-16.13
1005.873,-16.13
1006.873,-16.131
1007.872,-16.132
1008.872,-16.132
1009.872,-16.133
1010.872,-16.134
1011.872,-16.135
1012.872,-16.135
1013.872,-16.136
1014.872,-16.137
1015.871,-16.137
1016.871,-16.138
1017.871,-16.139
1018.871,-16.14
1019.871,-16.14
1020.871,-16.141
1021.871,-16.142
1022.871,-16.142
1023.87,-16.143
1024.87,-16.144
1025.87,-16.145
1026.87,-16.145
1027.87,-16.146
1028.87,-16.147
1029.87,-16.148
1030.87,-16.148
1031.869,-16.149
1032.869,-16.15
1033.869,-16.15
1034.869,-16.151
1035.869,-16.152
1036.869,-16.153
1037.869,-16.153
1038.869,-16.154
1039.868,-16.155
1040.868,-16.155
1041.868,-16.156
1042.868,-16.157
1043.868,-16.158
1044.868,-16.158
1045.868,-16.159
1046.868,-16.16
1047.867,-16.16
1048.867,-16.161
1049.867,-16.162
1050.867,-16.163
1051.867,-16.163
1052.867,-16.164
1053.867,-16.165
1054.867,-16.166
1055.866,-16.166
1056.866,-16.167
1057.866,-16.168
1058.866,-16.168
1059.866,-16.169
1060.866,-16.17
1061.866,-16.171
1062.866,-16.171
1063.865,-16.172
1064.865,-16.173
1065.865,-16.173
1066.865,-16.174
1067.865,-16.175
1068.865,-16.176
1069.865,-16.176
1070.864,-16.177
1071.864,-16.178
1072.864,-16.179
1073.864,-16.179
1074.864,-16.18
1075.864,-16.181
1076.864,-16.181
1077.864,-16.182
1078.863,-16.183
1079.863,-16.184
1080.863,-16.184
1081.863,-16.185
1082.863,-16.186
1083.863,-16.186
1084.863,-16.187
1085.863,-16.188
1086.862,-16.189
1087.862,-16.189
1088.862,-16.19
1089.862,-16.191
1090.862,-16.191
1091.862,-16.192
1092.862,-16.193
1093.862,-16.194
1094.861,-16.194
1095.861,-16.195
1096.861,-16.196
1097.861,-16.197
1098.861,-16.197
1099.861,-16.198
1100.861,-16.199
1101.861,-16.199
1102.86,-16.2
1103.86,-16.201
1104.86,-16.202
1105.86,-16.202
1106.86,-16.201
1107.86,-16.198
1108.86,-16.195
1109.86,-16.192
1110.859,-16.19
1111.859,-16.187
1112.859,-16.184
1113.859,-16.181
1114.859,-16.178
1115.859,-16.175
1116.859,-16.172
1117.859,-16.169
1118.858,-16.166
1119.858,-16.164
1120.858,-16.161
1121.858,-16.158
1122.858,-16.155
1123.858,-16.152
1124.858,-16.149
1125.858,-16.146
1126.857,-16.144
1127.857,-16.141
1128.857,-16.138
1129.857,-16.135
1130.857,-16.132
1131.857,-16.129
1132.857,-16.127
1133.857,-16.124
1134.856,-16.121
1135.856,-16.118
1136.856,-16.115
1137.856,-16.112
1138.856,-16.11
1139.856,-16.107
1140.856,-16.104
1141.856,-16.101
1142.855,-16.098
