X	Graphic Profile 1
360.984	6.706
361.984	6.759
362.984	6.722
363.984	6.756
364.984	6.911
365.984	7.070
366.984	7.099
367.984	7.672
368.984	8.632
369.984	8.721
370.984	8.748
371.984	8.818
372.984	8.848
373.984	8.843
374.984	8.982
375.984	9.374
376.983	10.202
377.983	11.263
378.983	11.771
379.983	12.486
380.983	13.482
381.983	14.990
382.983	16.779
383.983	18.077
384.983	19.084
385.983	20.347
386.983	21.441
387.983	22.290
388.983	22.944
389.983	23.952
390.983	24.937
391.983	25.902
392.983	26.770
393.983	27.434
394.983	27.707
395.983	27.668
396.983	27.432
397.983	27.748
398.983	28.033
399.982	27.676
400.982	27.690
401.982	27.843
402.982	27.880
403.982	27.888
404.982	27.961
405.982	28.009
406.982	28.049
407.982	28.041
408.982	28.073
409.982	28.139
410.982	28.134
411.982	28.218
412.982	28.293
413.982	28.306
414.982	28.381
415.982	28.284
416.982	28.004
417.982	27.622
418.982	27.386
419.982	27.302
420.982	27.351
421.982	27.458
422.981	27.525
423.981	27.659
424.981	27.813
425.981	27.934
426.981	28.059
427.981	28.205
428.981	28.360
429.981	28.515
430.981	28.626
431.981	28.753
432.981	28.925
433.981	29.058
434.981	29.162
435.981	29.320
436.981	29.557
437.981	30.366
438.981	30.103
439.981	29.972
440.981	30.527
441.981	30.311
442.981	30.250
443.981	30.401
444.980	30.551
445.980	30.680
446.980	30.812
447.980	30.956
448.980	31.126
449.980	31.273
450.980	31.349
451.980	31.514
452.980	31.618
453.980	31.761
454.980	31.885
455.980	31.988
456.980	32.066
457.980	32.141
458.980	32.217
459.980	32.299
460.980	32.386
461.980	32.497
462.980	32.640
463.980	32.756
464.980	32.877
465.980	33.390
466.980	33.734
467.979	34.685
468.979	36.038
469.979	38.891
470.979	39.232
471.979	39.472
472.979	40.619
473.979	39.832
474.979	42.617
475.979	44.038
476.979	44.781
477.979	43.540
478.979	41.850
479.979	44.045
480.979	45.244
481.979	44.609
482.979	42.528
483.979	44.137
484.979	48.035
485.979	47.514
486.979	46.454
487.979	48.169
488.979	48.553
489.979	49.416
490.978	49.263
491.978	48.109
492.978	47.598
493.978	42.505
494.978	45.544
495.978	47.721
496.978	50.781
497.978	48.467
498.978	47.458
499.978	51.965
500.978	51.595
501.978	51.755
502.978	45.233
503.978	46.423
504.978	49.595
505.978	47.446
506.978	52.820
507.978	54.219
508.978	52.688
509.978	49.776
510.978	55.705
511.978	53.378
512.978	45.375
513.977	56.359
514.977	53.453
515.977	55.501
516.977	57.022
517.977	52.122
518.977	54.362
519.977	51.678
520.977	52.992
521.977	53.692
522.977	56.638
523.977	53.658
524.977	55.203
525.977	59.432
526.977	55.445
527.977	54.759
528.977	52.455
529.977	54.945
530.977	56.998
531.977	59.009
532.977	54.555
533.977	55.101
534.977	59.427
535.977	59.004
536.976	54.121
537.976	53.130
538.976	49.632
539.976	52.600
540.976	50.153
541.976	53.559
542.976	46.820
543.976	44.513
544.976	44.299
545.976	44.951
546.976	44.359
547.976	48.865

