X	Graphic Profile 1
353.866	-4.901
354.865	-4.868
355.865	-4.840
356.864	-4.803
357.864	-4.789
358.864	-4.763
359.863	-4.764
360.863	-4.739
361.863	-4.735
362.862	-4.731
363.862	-4.725
364.861	-4.695
365.861	-4.674
366.861	-4.670
367.860	-4.641
368.860	-4.624
369.859	-4.612
370.859	-4.591
371.859	-4.568
372.858	-4.565
373.858	-4.546
374.858	-4.522
375.857	-4.507
376.857	-4.508
377.856	-4.477
378.856	-4.453
379.856	-4.438
380.855	-4.412
381.855	-4.388
382.855	-4.360
383.854	-4.349
384.854	-4.351
385.853	-4.337
386.853	-4.319
387.853	-4.279
388.852	-4.300
389.852	-4.286
390.852	-4.280
391.851	-4.289
392.851	-4.275
393.850	-4.247
394.850	-4.237
395.850	-4.252
396.849	-4.231
397.849	-4.226
398.848	-4.230
399.848	-4.219
400.848	-4.203
401.847	-4.205
402.847	-4.183
403.847	-4.166
404.846	-4.140
405.846	-4.126
406.845	-4.128
407.845	-4.117
408.845	-4.111
409.844	-4.106
410.844	-4.090
411.844	-4.074
412.843	-4.082
413.843	-4.073
414.842	-4.070
415.842	-4.090
416.842	-4.100
417.841	-4.116
418.841	-4.119
419.841	-4.134
420.840	-4.140
421.840	-4.133
422.839	-4.143
423.839	-4.150
424.839	-4.139
425.838	-4.096
426.838	-4.076
427.837	-4.088
428.837	-4.090
429.837	-4.062
430.836	-4.061
431.836	-4.069
432.836	-4.062
433.835	-4.061
434.835	-4.039
435.834	-4.025
436.834	-4.025
437.834	-4.020
438.833	-3.993
439.833	-3.966
440.833	-3.952
441.832	-3.922
442.832	-3.930
443.831	-3.941
444.831	-3.938
445.831	-3.931
446.830	-3.908
447.830	-3.908
448.829	-3.876
449.829	-3.861
450.829	-3.853
451.828	-3.843
452.828	-3.825
453.828	-3.823
454.827	-3.814
455.827	-3.811
456.826	-3.810
457.826	-3.792
458.826	-3.770
459.825	-3.771
460.825	-3.775
461.825	-3.753
462.824	-3.747
463.824	-3.758
464.823	-3.785
465.823	-3.770
466.823	-3.825
467.822	-3.852
468.822	-3.801
469.822	-3.828
470.821	-3.868
471.821	-3.938
472.820	-4.050
473.820	-4.132
474.820	-4.198
475.819	-4.298
476.819	-4.398
477.818	-4.418
478.818	-4.332
479.818	-4.297
480.817	-4.245
481.817	-4.215
482.817	-4.209
483.816	-4.206
484.816	-4.192
485.815	-4.206
486.815	-4.202
487.815	-4.204
488.814	-4.249
489.814	-4.273
490.814	-4.275
491.813	-4.296
492.813	-4.389
493.812	-4.433
494.812	-4.329
495.812	-4.216
496.811	-4.224
497.811	-4.206
498.811	-4.211
499.810	-4.268
500.810	-4.326
501.809	-4.360
502.809	-4.261
503.809	-4.119
504.808	-4.032
505.808	-3.977
506.807	-3.947
507.807	-3.914
508.807	-3.885
509.806	-3.845
510.806	-3.838
511.806	-3.838
512.805	-3.854
513.805	-3.897
514.804	-3.890
515.804	-3.872
516.804	-3.858
517.803	-3.782
518.803	-3.800
519.803	-3.802
520.802	-3.814
521.802	-3.829
522.801	-3.810
523.801	-3.777
524.801	-3.772
525.800	-3.800
526.800	-3.806
527.799	-3.791
528.799	-3.769
529.799	-3.735
530.798	-3.726
531.798	-3.737
532.798	-3.702
533.797	-3.707
534.797	-3.745
535.796	-3.708
536.796	-3.678
537.796	-3.644
538.795	-3.637
539.795	-3.566
540.795	-3.532
541.794	-3.540
542.794	-3.549
543.793	-3.525
544.793	-3.530
545.793	-3.540
546.792	-3.530
547.792	-3.535
548.792	-3.535
549.791	-3.526
550.791	-3.523
551.790	-3.490
552.790	-3.469
553.790	-3.461
554.789	-3.487
555.789	-3.428
556.788	-3.453
557.788	-3.453
558.788	-3.490
559.787	-3.504
560.787	-3.531
561.787	-3.546
562.786	-3.555
563.786	-3.462
564.785	-3.455
565.785	-3.473
566.785	-3.448
567.784	-3.356
568.784	-3.329
569.784	-3.246
570.783	-3.191
571.783	-3.150
572.782	-3.119
573.782	-3.156
574.782	-3.107
575.781	-3.068
576.781	-3.073
577.781	-3.128
578.780	-3.157
579.780	-3.156
580.779	-3.109
581.779	-3.028
582.779	-3.027
583.778	-3.046
584.778	-2.958
585.777	-2.903
586.777	-2.871
587.777	-2.830
588.776	-2.789
589.776	-2.754
590.776	-2.731
591.775	-2.710
592.775	-2.693
593.774	-2.678
594.774	-2.661
595.774	-2.678
596.773	-2.716
597.773	-2.774
598.773	-2.825
599.772	-2.862
600.772	-2.846
601.771	-2.766
602.771	-2.809
603.771	-2.880
604.770	-2.888
605.770	-2.882
606.769	-2.792
607.769	-2.612
608.769	-2.467
609.768	-2.396
610.768	-2.292
611.768	-2.265
612.767	-2.190
613.767	-2.120
614.766	-2.057
615.766	-1.986
616.766	-1.967
617.765	-1.980
618.765	-1.969
619.765	-1.938
620.764	-1.905
621.764	-1.880
622.763	-1.852
623.763	-1.833
624.763	-1.791
625.762	-1.773
626.762	-1.808
627.762	-1.776
628.761	-1.771
629.761	-1.744
630.760	-1.718
631.760	-1.717
632.760	-1.694
633.759	-1.671
634.759	-1.661
635.758	-1.644
636.758	-1.622
637.758	-1.608
638.757	-1.586
639.757	-1.564
640.757	-1.574
641.756	-1.548
642.756	-1.541
643.755	-1.519
644.755	-1.476
645.755	-1.476
646.754	-1.406
647.754	-1.417
648.754	-1.391
649.753	-1.404
650.753	-1.395
651.752	-1.401
652.752	-1.389
653.752	-1.359
654.751	-1.338
655.751	-1.320
656.751	-1.316
657.750	-1.333
658.750	-1.347
659.749	-1.341
660.749	-1.325
661.749	-1.326
662.748	-1.323
663.748	-1.356
664.747	-1.343
665.747	-1.311
666.747	-1.311
667.746	-1.275
668.746	-1.285
669.746	-1.268
670.745	-1.181
671.745	-1.161
672.744	-1.193
673.744	-1.174
674.744	-1.117
675.743	-1.141
676.743	-1.155
677.743	-1.130
678.742	-1.102
679.742	-1.145
680.741	-1.105
681.741	-1.145
682.741	-1.100
683.740	-1.050
684.740	-1.089
685.739	-1.082
686.739	-1.116
687.739	-1.202
688.738	-1.260
689.738	-1.298
690.738	-1.323
691.737	-1.295
692.737	-1.257
693.736	-1.249
694.736	-1.244
695.736	-1.204
696.735	-1.144
697.735	-1.045
698.735	-1.077
699.734	-1.103
700.734	-1.150
701.733	-1.173
702.733	-1.128
703.733	-1.173
704.732	-1.126
705.732	-1.090
706.732	-1.102
707.731	-1.151
708.731	-1.171
709.730	-1.174
710.730	-1.190
711.730	-1.199
712.729	-1.165
713.729	-1.183
714.728	-1.142
715.728	-1.170
716.728	-1.133
717.727	-1.072
718.727	-1.109
719.727	-1.043
720.726	-0.969
721.726	-0.807
722.725	-0.724
723.725	-0.728
724.725	-0.710
725.724	-0.642
726.724	-0.651
727.724	-0.602
728.723	-0.633
729.723	-0.492
730.722	-0.495
731.722	-0.695
732.722	-0.817
733.721	-0.674
734.721	-0.465
735.721	-0.368
736.720	-0.387
737.720	-0.362
738.719	-0.281
739.719	-0.239
740.719	-0.151
741.718	-0.201
742.718	-0.339
743.717	-0.630
744.717	-0.788
745.717	-0.753
746.716	-0.718
747.716	-0.702
748.716	-0.686
749.715	-0.640
750.715	-0.594
751.714	-0.572
752.714	-0.552
753.714	-0.575
754.713	-0.642
755.713	-0.522
756.713	-0.472
757.712	-0.616
758.712	-0.698
759.711	-0.693
760.711	-0.690
761.711	-0.671
762.710	-0.677
763.710	-0.701
764.709	-0.678
765.709	-0.695
766.709	-0.706
767.708	-0.702
768.708	-0.712
769.708	-0.714
770.707	-0.701
771.707	-0.693
772.706	-0.627
773.706	-0.605
774.706	-0.573
775.705	-0.541
776.705	-0.541
777.705	-0.502
778.704	-0.507
779.704	-0.457
780.703	-0.429
781.703	-0.429
782.703	-0.428
783.702	-0.417
784.702	-0.429
785.702	-0.492
786.701	-0.425
787.701	-0.429
788.700	-0.441
789.700	-0.359
790.700	-0.343
791.699	-0.228
792.699	-0.223
793.698	-0.152
794.698	-0.093
795.698	-0.067
796.697	-0.026
797.697	-0.017
798.697	-0.114
799.696	-0.214
800.696	-0.263
801.695	-0.264
802.695	-0.245
803.695	-0.241
804.694	-0.253
805.694	-0.246
806.694	-0.187
807.693	-0.158
808.693	-0.197
809.692	-0.186
810.692	-0.171
811.692	-0.167
812.691	-0.176
813.691	-0.167
814.691	-0.125
815.690	-0.117
816.690	-0.115
817.689	-0.095
818.689	-0.062
819.689	-0.045
820.688	-0.053
821.688	-0.034
822.687	0.005
823.687	-0.025
824.687	-0.031
825.686	0.009
826.686	0.045
827.686	0.165
828.685	0.116
829.685	0.078
830.684	0.151
831.684	0.529
832.684	0.863
833.683	0.602
834.683	0.356
835.683	0.230
836.682	0.079
837.682	0.118
838.681	0.139
839.681	0.201
840.681	0.179
841.680	0.164
842.680	0.207
843.679	0.182
844.679	0.243
845.679	0.234
846.678	0.259
847.678	0.298
848.678	0.274
849.677	0.301
850.677	0.353
851.676	0.346
852.676	0.343
853.676	0.377
854.675	0.409
855.675	0.408
856.675	0.411
857.674	0.451
858.674	0.479
859.673	0.436
860.673	0.434
861.673	0.420
862.672	0.436
863.672	0.415
864.672	0.396
865.671	0.391
866.671	0.391
867.670	0.347
868.670	0.406
869.670	0.428
870.669	0.418
871.669	0.413
872.668	0.448
873.668	0.513
874.668	0.537
875.667	0.562
876.667	0.625
877.667	0.631
878.666	0.719
879.666	0.723
880.665	0.758
881.665	0.680
882.665	0.739
883.664	0.834
884.664	0.870
885.664	0.930
886.663	0.972
887.663	1.016
888.662	1.064
889.662	1.089
890.662	1.116
891.661	1.135
892.661	1.094
893.661	1.046
894.660	1.117
895.660	1.114
896.659	1.061
897.659	1.051
898.659	1.004

