M,Z
1031.936,-12.156
1032.935,-12.16
1033.935,-12.164
1034.935,-12.168
1035.935,-12.171
1036.935,-12.175
1037.935,-12.179
1038.935,-12.183
1039.935,-12.187
1040.935,-12.191
1041.935,-12.195
1042.935,-12.199
1043.935,-12.203
1044.935,-12.208
1045.935,-12.212
1046.935,-12.215
1047.935,-12.216
1048.934,-12.218
1049.934,-12.219
1050.934,-12.22
1051.934,-12.222
1052.934,-12.223
1053.934,-12.225
1054.934,-12.226
1055.934,-12.228
1056.934,-12.229
1057.934,-12.23
1058.934,-12.232
1059.934,-12.233
1060.934,-12.235
1061.934,-12.236
1062.934,-12.238
1063.934,-12.239
1064.933,-12.24
1065.933,-12.242
1066.933,-12.243
1067.933,-12.245
1068.933,-12.246
1069.933,-12.248
1070.933,-12.249
1071.933,-12.25
1072.933,-12.252
1073.933,-12.253
1074.933,-12.255
1075.933,-12.256
1076.933,-12.258
1077.933,-12.259
1078.933,-12.26
1079.933,-12.262
1080.932,-12.263
1081.932,-12.265
1082.932,-12.266
1083.932,-12.267
1084.932,-12.269
1085.932,-12.27
1086.932,-12.272
1087.932,-12.273
1088.932,-12.275
1089.932,-12.276
1090.932,-12.278
1091.932,-12.279
1092.932,-12.28
1093.932,-12.282
1094.932,-12.283
1095.932,-12.285
1096.931,-12.286
1097.931,-12.287
1098.931,-12.289
1099.931,-12.29
1100.931,-12.292
1101.931,-12.293
1102.931,-12.295
1103.931,-12.296
1104.931,-12.297
1105.931,-12.299
1106.931,-12.3
1107.931,-12.302
1108.931,-12.303
1109.931,-12.305
1110.931,-12.306
1111.931,-12.307
1112.93,-12.309
1113.93,-12.31
1114.93,-12.312
1115.93,-12.313
1116.93,-12.315
1117.93,-12.316
1118.93,-12.317
1119.93,-12.319
1120.93,-12.32
1121.93,-12.322
1122.93,-12.323
1123.93,-12.325
1124.93,-12.326
1125.93,-12.327
1126.93,-12.329
1127.93,-12.33
1128.929,-12.33
1129.929,-12.33
1130.929,-12.33
1131.929,-12.33
1132.929,-12.33
1133.929,-12.33
1134.929,-12.33
1135.929,-12.33
1136.929,-12.33
1137.929,-12.33
1138.929,-12.33
1139.929,-12.33
1140.929,-12.33
1141.929,-12.33
1142.929,-12.331
1143.929,-12.331
1144.928,-12.331
1145.928,-12.331
1146.928,-12.333
1147.928,-12.335
1148.928,-12.337
1149.928,-12.339
1150.928,-12.34
1151.928,-12.342
1152.928,-12.344
1153.928,-12.346
1154.928,-12.347
1155.928,-12.349
1156.928,-12.351
1157.928,-12.353
